Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,9.590633333333333,min
Min cumulative indexing time across primary shards,,2.8517333333333337,min
Median cumulative indexing time across primary shards,,3.31345,min
Max cumulative indexing time across primary shards,,3.4254499999999997,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.8926166666666666,min
Cumulative merge count of primary shards,,72,
Min cumulative merge time across primary shards,,1.2514166666666666,min
Median cumulative merge time across primary shards,,1.2582,min
Max cumulative merge time across primary shards,,1.383,min
Cumulative merge throttle time of primary shards,,1.1771,min
Min cumulative merge throttle time across primary shards,,0.3642,min
Median cumulative merge throttle time across primary shards,,0.3774666666666667,min
Max cumulative merge throttle time across primary shards,,0.43543333333333334,min
Cumulative refresh time of primary shards,,0.5744333333333334,min
Cumulative refresh count of primary shards,,49,
Min cumulative refresh time across primary shards,,0.1791,min
Median cumulative refresh time across primary shards,,0.18776666666666667,min
Max cumulative refresh time across primary shards,,0.20756666666666668,min
Cumulative flush time of primary shards,,0.37279999999999996,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.0852,min
Median cumulative flush time across primary shards,,0.09111666666666667,min
Max cumulative flush time across primary shards,,0.19648333333333332,min
Total Young Gen GC time,,240.381,s
Total Young Gen GC count,,6154,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.723503502085805,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,31,
error rate,index-append,0.00,%
Min Throughput,index-stats,499.56,ops/s
Mean Throughput,index-stats,499.76,ops/s
Median Throughput,index-stats,499.78,ops/s
Max Throughput,index-stats,499.85,ops/s
50th percentile latency,index-stats,2.3732845020276727,ms
90th percentile latency,index-stats,3.3360282996454766,ms
99th percentile latency,index-stats,3.81780433095628,ms
99.9th percentile latency,index-stats,4.120603008109834,ms
99.99th percentile latency,index-stats,5.306689692620074,ms
100th percentile latency,index-stats,60.33903800334883,ms
50th percentile service time,index-stats,1.3390625001648004,ms
90th percentile service time,index-stats,2.3330960998009687,ms
99th percentile service time,index-stats,2.798502370151255,ms
99.9th percentile service time,index-stats,3.1342257693941096,ms
99.99th percentile service time,index-stats,3.497927077395725,ms
100th percentile service time,index-stats,59.693121000236715,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,499.09,ops/s
