Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.957716666666666,min
Min cumulative indexing time across primary shards,,2.8636,min
Median cumulative indexing time across primary shards,,2.8904,min
Max cumulative indexing time across primary shards,,3.2037166666666668,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.824883333333333,min
Cumulative merge count of primary shards,,58,
Min cumulative merge time across primary shards,,1.1650833333333332,min
Median cumulative merge time across primary shards,,1.2248666666666668,min
Max cumulative merge time across primary shards,,1.4349333333333334,min
Cumulative merge throttle time of primary shards,,1.4948833333333333,min
Min cumulative merge throttle time across primary shards,,0.24408333333333332,min
Median cumulative merge throttle time across primary shards,,0.5158,min
Max cumulative merge throttle time across primary shards,,0.735,min
Cumulative refresh time of primary shards,,0.85525,min
Cumulative refresh count of primary shards,,49,
Min cumulative refresh time across primary shards,,0.19313333333333332,min
Median cumulative refresh time across primary shards,,0.21873333333333334,min
Max cumulative refresh time across primary shards,,0.44338333333333335,min
Cumulative flush time of primary shards,,0.8875666666666666,min
Cumulative flush count of primary shards,,10,
Min cumulative flush time across primary shards,,0.21416666666666667,min
Median cumulative flush time across primary shards,,0.23545000000000002,min
Max cumulative flush time across primary shards,,0.43795,min
Total Young Gen GC time,,211.817,s
Total Young Gen GC count,,5295,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.693407294340432,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,35,
error rate,index-append,0.00,%
Min Throughput,index-stats,499.65,ops/s
Mean Throughput,index-stats,499.82,ops/s
Median Throughput,index-stats,499.83,ops/s
Max Throughput,index-stats,500.01,ops/s
50th percentile latency,index-stats,2.34370050088728,ms
90th percentile latency,index-stats,3.1178256002249327,ms
99th percentile latency,index-stats,3.617716379803824,ms
99.9th percentile latency,index-stats,4.543335085107628,ms
99.99th percentile latency,index-stats,8.921426540461846,ms
100th percentile latency,index-stats,11.116468999944118,ms
50th percentile service time,index-stats,1.4071260000037,ms
90th percentile service time,index-stats,2.211668099994313,ms
99th percentile service time,index-stats,2.6672693700948007,ms
99.9th percentile service time,index-stats,3.029948243948412,ms
99.99th percentile service time,index-stats,6.905077391218678,ms
100th percentile service time,index-stats,9.907984999927066,ms
error rate,index-stats,0.00,%
