Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,7.248583333333333,min
Min cumulative indexing time across primary shards,,2.3104,min
Median cumulative indexing time across primary shards,,2.3134333333333337,min
Max cumulative indexing time across primary shards,,2.62475,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.490483333333333,min
Cumulative merge count of primary shards,,75,
Min cumulative merge time across primary shards,,1.1159833333333333,min
Median cumulative merge time across primary shards,,1.1636666666666666,min
Max cumulative merge time across primary shards,,1.2108333333333334,min
Cumulative merge throttle time of primary shards,,1.48555,min
Min cumulative merge throttle time across primary shards,,0.45835000000000004,min
Median cumulative merge throttle time across primary shards,,0.47336666666666666,min
Max cumulative merge throttle time across primary shards,,0.5538333333333333,min
Cumulative refresh time of primary shards,,0.3917,min
Cumulative refresh count of primary shards,,59,
Min cumulative refresh time across primary shards,,0.11638333333333332,min
Median cumulative refresh time across primary shards,,0.13521666666666665,min
Max cumulative refresh time across primary shards,,0.1401,min
Cumulative flush time of primary shards,,0.3202,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.10235,min
Median cumulative flush time across primary shards,,0.10505,min
Max cumulative flush time across primary shards,,0.1128,min
Total Young Gen GC time,,140.421,s
Total Young Gen GC count,,5546,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.769920269958675,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,36,
error rate,index-append,0.00,%
Min Throughput,index-stats,1998.85,ops/s
Mean Throughput,index-stats,1999.37,ops/s
Median Throughput,index-stats,1999.41,ops/s
Max Throughput,index-stats,1999.61,ops/s
50th percentile latency,index-stats,1.4671825028926833,ms
90th percentile latency,index-stats,1.9302912012790328,ms
99th percentile latency,index-stats,2.283500390894915,ms
99.9th percentile latency,index-stats,10.590310756241003,ms
99.99th percentile latency,index-stats,62.477603986432506,ms
100th percentile latency,index-stats,86.19810799973493,ms
50th percentile service time,index-stats,0.7038019994070055,ms
90th percentile service time,index-stats,0.9496118997049052,ms
99th percentile service time,index-stats,1.185942549218453,ms
