Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.013983333333334,min
Min cumulative indexing time across primary shards,,2.571566666666667,min
Median cumulative indexing time across primary shards,,2.5871,min
Max cumulative indexing time across primary shards,,2.8553166666666665,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,4.08875,min
Cumulative merge count of primary shards,,66,
Min cumulative merge time across primary shards,,0.9997,min
Median cumulative merge time across primary shards,,1.4656333333333333,min
Max cumulative merge time across primary shards,,1.6234166666666667,min
Cumulative merge throttle time of primary shards,,1.4303833333333331,min
Min cumulative merge throttle time across primary shards,,0.37665,min
Median cumulative merge throttle time across primary shards,,0.388,min
Max cumulative merge throttle time across primary shards,,0.6657333333333334,min
Cumulative refresh time of primary shards,,0.4638833333333333,min
Cumulative refresh count of primary shards,,57,
Min cumulative refresh time across primary shards,,0.07955,min
Median cumulative refresh time across primary shards,,0.1591,min
Max cumulative refresh time across primary shards,,0.2252333333333333,min
Cumulative flush time of primary shards,,0.44621666666666665,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.08101666666666667,min
Median cumulative flush time across primary shards,,0.13746666666666665,min
Max cumulative flush time across primary shards,,0.22773333333333332,min
Total Young Gen GC time,,94.908,s
Total Young Gen GC count,,4821,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.692263505421579,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,34,
error rate,index-append,0.00,%
Min Throughput,index-stats,7247.94,ops/s
Mean Throughput,index-stats,7891.41,ops/s
Median Throughput,index-stats,7990.14,ops/s
Max Throughput,index-stats,7993.88,ops/s
50th percentile latency,index-stats,1.8124335001630243,ms
90th percentile latency,index-stats,383.7444709010014,ms
99th percentile latency,index-stats,732.1675329592472,ms
99.9th percentile latency,index-stats,861.2243179704313,ms
99.99th percentile latency,index-stats,905.3872945855828,ms
100th percentile latency,index-stats,924.446811000962,ms
50th percentile service time,index-stats,0.916251000489865,ms
90th percentile service time,index-stats,1.1916758005099837,ms
99th percentile service time,index-stats,71.90965632014925,ms
99.9th percentile service time,index-stats,98.68305967474232,ms
99.99th percentile service time,index-stats,380.79611431869563,ms
100th percentile service time,index-stats,398.967265000465,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4291.25,ops/s
Mean Throughput,node-stats,4482.10,ops/s
Median Throughput,node-stats,4487.91,ops/s
Max Throughput,node-stats,4630.41,ops/s
50th percentile latency,node-stats,3640.1696650000304,ms
90th percentile latency,node-stats,6334.77688069961,ms
99th percentile latency,node-stats,7157.133560448965,ms
99.9th percentile latency,node-stats,7342.020814056296,ms
99.99th percentile latency,node-stats,7381.431956180707,ms
100th percentile latency,node-stats,7397.111657001005,ms
50th percentile service time,node-stats,3.5102074998576427,ms
90th percentile service time,node-stats,53.829717500957464,ms
99th percentile service time,node-stats,72.88427526998932,ms
99.9th percentile service time,node-stats,99.0643487737604,ms
99.99th percentile service time,node-stats,335.43486218604914,ms
100th percentile service time,node-stats,393.71223200032546,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7402.53,ops/s
Mean Throughput,match-all,7586.37,ops/s
Median Throughput,match-all,7599.76,ops/s
Max Throughput,match-all,7751.01,ops/s
50th percentile latency,match-all,2.252799499729008,ms
90th percentile latency,match-all,57.94598440061236,ms
99th percentile latency,match-all,261.28174415014684,ms
99.9th percentile latency,match-all,327.742753746164,ms
99.99th percentile latency,match-all,350.9330769214721,ms
100th percentile latency,match-all,360.8098869990499,ms
50th percentile service time,match-all,1.402394500473747,ms
90th percentile service time,match-all,1.787952800077619,ms
99th percentile service time,match-all,33.39984747976053,ms
99.9th percentile service time,match-all,81.00537494868927,ms
99.99th percentile service time,match-all,98.31633110944134,ms
100th percentile service time,match-all,99.58940599972266,ms
error rate,match-all,0.00,%
Min Throughput,term,7964.43,ops/s
Mean Throughput,term,7981.07,ops/s
Median Throughput,term,7985.60,ops/s
Max Throughput,term,7990.04,ops/s
50th percentile latency,term,2.3252085002241074,ms
90th percentile latency,term,107.33623279957082,ms
99th percentile latency,term,344.383042491154,ms
99.9th percentile latency,term,407.84711766304395,ms
99.99th percentile latency,term,455.36774361603347,ms
100th percentile latency,term,469.04096599973855,ms
50th percentile service time,term,1.4561084999513696,ms
90th percentile service time,term,2.1119926997926086,ms
99th percentile service time,term,33.7179869109423,ms
99.9th percentile service time,term,82.95512279649947,ms
99.99th percentile service time,term,140.4602126865107,ms
100th percentile service time,term,189.86393399973167,ms
error rate,term,0.00,%
Min Throughput,phrase,7876.72,ops/s
Mean Throughput,phrase,7975.12,ops/s
Median Throughput,phrase,7988.97,ops/s
Max Throughput,phrase,7993.24,ops/s
50th percentile latency,phrase,2.4634444998810068,ms
90th percentile latency,phrase,168.463278100171,ms
99th percentile latency,phrase,337.5534565095588,ms
99.9th percentile latency,phrase,393.63868550653916,ms
99.99th percentile latency,phrase,426.04093283207607,ms
100th percentile latency,phrase,434.99851600063266,ms
50th percentile service time,phrase,1.599893499587779,ms
90th percentile service time,phrase,2.023120799822209,ms
99th percentile service time,phrase,51.47776740135679,ms
99.9th percentile service time,phrase,79.3820529197201,ms
99.99th percentile service time,phrase,89.55635293919417,ms
100th percentile service time,phrase,155.21922200059635,ms
error rate,phrase,0.00,%
Min Throughput,country_agg_uncached,151.51,ops/s
Mean Throughput,country_agg_uncached,151.70,ops/s
Median Throughput,country_agg_uncached,151.73,ops/s
Max Throughput,country_agg_uncached,151.84,ops/s
50th percentile latency,country_agg_uncached,103374.62525250067,ms
90th percentile latency,country_agg_uncached,119828.12629600031,ms
99th percentile latency,country_agg_uncached,123400.30564471098,ms
99.9th percentile latency,country_agg_uncached,123941.12065285661,ms
100th percentile latency,country_agg_uncached,124088.46903499943,ms
50th percentile service time,country_agg_uncached,399.2489394986478,ms
90th percentile service time,country_agg_uncached,520.3682967994611,ms
99th percentile service time,country_agg_uncached,593.0249790194648,ms
99.9th percentile service time,country_agg_uncached,639.4244822048132,ms
100th percentile service time,country_agg_uncached,751.0463819999131,ms
error rate,country_agg_uncached,0.00,%
Min Throughput,country_agg_cached,7709.63,ops/s
Mean Throughput,country_agg_cached,7916.41,ops/s
Median Throughput,country_agg_cached,7946.98,ops/s
Max Throughput,country_agg_cached,7958.49,ops/s
50th percentile latency,country_agg_cached,1.938542000061716,ms
90th percentile latency,country_agg_cached,2.4799233013254707,ms
99th percentile latency,country_agg_cached,220.37156865117166,ms
99.9th percentile latency,country_agg_cached,323.9043652630045,ms
99.99th percentile latency,country_agg_cached,345.3078996704072,ms
100th percentile latency,country_agg_cached,351.9321380008478,ms
50th percentile service time,country_agg_cached,1.1296419997961493,ms
90th percentile service time,country_agg_cached,1.3702163994821603,ms
99th percentile service time,country_agg_cached,5.623918200853952,ms
99.9th percentile service time,country_agg_cached,77.99601886254662,ms
99.99th percentile service time,country_agg_cached,100.25607504995573,ms
100th percentile service time,country_agg_cached,186.7263650001405,ms
error rate,country_agg_cached,0.00,%
Min Throughput,scroll,1725.23,pages/s
Mean Throughput,scroll,1741.75,pages/s
Median Throughput,scroll,1740.48,pages/s
Max Throughput,scroll,1759.60,pages/s
50th percentile latency,scroll,228348.47010299927,ms
90th percentile latency,scroll,266048.05259029986,ms
99th percentile latency,scroll,274256.93216538936,ms
99.9th percentile latency,scroll,275651.2332036319,ms
100th percentile latency,scroll,276081.57948900043,ms
50th percentile service time,scroll,891.1938459987141,ms
90th percentile service time,scroll,1100.3744651010493,ms
