Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,7.5494,min
Min cumulative indexing time across primary shards,,2.4459999999999997,min
Median cumulative indexing time across primary shards,,2.4530499999999997,min
Max cumulative indexing time across primary shards,,2.65035,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.4964999999999997,min
Cumulative merge count of primary shards,,73,
Min cumulative merge time across primary shards,,1.02705,min
Median cumulative merge time across primary shards,,1.0810666666666668,min
Max cumulative merge time across primary shards,,1.3883833333333333,min
Cumulative merge throttle time of primary shards,,1.5608166666666667,min
Min cumulative merge throttle time across primary shards,,0.31998333333333334,min
Median cumulative merge throttle time across primary shards,,0.396,min
Max cumulative merge throttle time across primary shards,,0.8448333333333333,min
Cumulative refresh time of primary shards,,0.3702166666666667,min
Cumulative refresh count of primary shards,,56,
Min cumulative refresh time across primary shards,,0.10411666666666666,min
Median cumulative refresh time across primary shards,,0.10638333333333333,min
Max cumulative refresh time across primary shards,,0.15971666666666667,min
Cumulative flush time of primary shards,,0.32231666666666664,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.07798333333333334,min
Median cumulative flush time across primary shards,,0.09056666666666667,min
Max cumulative flush time across primary shards,,0.1537666666666667,min
Total Young Gen GC time,,111.434,s
Total Young Gen GC count,,4751,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.79829122684896,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,36,
error rate,index-append,0.00,%
Min Throughput,index-stats,7575.52,ops/s
Mean Throughput,index-stats,7932.22,ops/s
Median Throughput,index-stats,7989.37,ops/s
Max Throughput,index-stats,7993.39,ops/s
50th percentile latency,index-stats,1.5690834998167702,ms
90th percentile latency,index-stats,224.82991810084056,ms
99th percentile latency,index-stats,500.2290496203943,ms
99.9th percentile latency,index-stats,640.6085153284707,ms
99.99th percentile latency,index-stats,700.5308508209473,ms
100th percentile latency,index-stats,711.6156660013075,ms
50th percentile service time,index-stats,0.7015309993221308,ms
90th percentile service time,index-stats,1.438999699348642,ms
99th percentile service time,index-stats,64.50545495154074,ms
99.9th percentile service time,index-stats,80.01003375086478,ms
99.99th percentile service time,index-stats,285.7162841485281,ms
100th percentile service time,index-stats,313.43648900110566,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4304.17,ops/s
Mean Throughput,node-stats,4405.01,ops/s
Median Throughput,node-stats,4392.44,ops/s
Max Throughput,node-stats,4576.22,ops/s
50th percentile latency,node-stats,3858.020043498982,ms
