Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.0651,min
Min cumulative indexing time across primary shards,,2.6790333333333334,min
Median cumulative indexing time across primary shards,,2.68445,min
Max cumulative indexing time across primary shards,,2.7016166666666668,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.6541,min
Cumulative merge count of primary shards,,66,
Min cumulative merge time across primary shards,,1.1287333333333334,min
Median cumulative merge time across primary shards,,1.2173166666666666,min
Max cumulative merge time across primary shards,,1.3080500000000002,min
Cumulative merge throttle time of primary shards,,0.7800499999999999,min
Min cumulative merge throttle time across primary shards,,0.2038,min
Median cumulative merge throttle time across primary shards,,0.22305,min
Max cumulative merge throttle time across primary shards,,0.3532,min
Cumulative refresh time of primary shards,,0.38073333333333337,min
Cumulative refresh count of primary shards,,53,
Min cumulative refresh time across primary shards,,0.1081,min
Median cumulative refresh time across primary shards,,0.13140000000000002,min
Max cumulative refresh time across primary shards,,0.14123333333333335,min
Cumulative flush time of primary shards,,0.38045,min
Cumulative flush count of primary shards,,10,
Min cumulative flush time across primary shards,,0.08424999999999999,min
Median cumulative flush time across primary shards,,0.08773333333333334,min
Max cumulative flush time across primary shards,,0.20846666666666666,min
Total Young Gen GC time,,111.585,s
Total Young Gen GC count,,5317,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.719787041656673,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,43,
error rate,index-append,0.00,%
Min Throughput,index-stats,1999.09,ops/s
Mean Throughput,index-stats,1999.48,ops/s
Median Throughput,index-stats,1999.52,ops/s
Max Throughput,index-stats,1999.69,ops/s
50th percentile latency,index-stats,1.663641500272206,ms
90th percentile latency,index-stats,2.1172888002183754,ms
99th percentile latency,index-stats,2.4535733585798885,ms
99.9th percentile latency,index-stats,12.273854772538677,ms
99.99th percentile latency,index-stats,64.21316154689806,ms
100th percentile latency,index-stats,66.26765799956047,ms
50th percentile service time,index-stats,0.8934434999900986,ms
90th percentile service time,index-stats,1.1360940990925883,ms
99th percentile service time,index-stats,1.3658764894717026,ms
99.9th percentile service time,index-stats,2.644376333124737,ms
99.99th percentile service time,index-stats,63.44200279266457,ms
100th percentile service time,index-stats,65.85744000039995,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,1991.78,ops/s
Mean Throughput,node-stats,1997.61,ops/s
Median Throughput,node-stats,1998.29,ops/s
Max Throughput,node-stats,1999.06,ops/s
50th percentile latency,node-stats,3.4415600011925562,ms
90th percentile latency,node-stats,4.859846399995149,ms
99th percentile latency,node-stats,38.32458846993191,ms
99.9th percentile latency,node-stats,183.54427609492424,ms
99.99th percentile latency,node-stats,202.5414727441228,ms
100th percentile latency,node-stats,207.47516499977792,ms
50th percentile service time,node-stats,2.5362835003761575,ms
90th percentile service time,node-stats,3.629291599645512,ms
99th percentile service time,node-stats,5.584039220557316,ms
99.9th percentile service time,node-stats,54.539936043888446,ms
99.99th percentile service time,node-stats,95.41964813953777,ms
100th percentile service time,node-stats,108.47146900050575,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,1998.61,ops/s
Mean Throughput,match-all,1999.45,ops/s
Median Throughput,match-all,1999.45,ops/s
Max Throughput,match-all,2000.59,ops/s
50th percentile latency,match-all,2.0965470002920483,ms
90th percentile latency,match-all,2.5644149000072503,ms
99th percentile latency,match-all,2.9394694809161592,ms
99.9th percentile latency,match-all,22.552387034626204,ms
99.99th percentile latency,match-all,56.08060672465812,ms
100th percentile latency,match-all,63.9817960018263,ms
50th percentile service time,match-all,1.3141425006324425,ms
90th percentile service time,match-all,1.5837194991036085,ms
99th percentile service time,match-all,1.844587829637022,ms
99.9th percentile service time,match-all,21.098777872652658,ms
99.99th percentile service time,match-all,55.33012202319998,ms
100th percentile service time,match-all,63.145320000330685,ms
error rate,match-all,0.00,%
Min Throughput,term,1998.67,ops/s
Mean Throughput,term,1999.62,ops/s
Median Throughput,term,1999.41,ops/s
Max Throughput,term,2001.25,ops/s
50th percentile latency,term,2.14788450011838,ms
90th percentile latency,term,2.6242854011798045,ms
99th percentile latency,term,3.720956209381331,ms
99.9th percentile latency,term,86.31686549189004,ms
99.99th percentile latency,term,91.73629247757763,ms
100th percentile latency,term,95.89111900095304,ms
50th percentile service time,term,1.3685860012628837,ms
90th percentile service time,term,1.6500653007824437,ms
99th percentile service time,term,1.9750771607687072,ms
99.9th percentile service time,term,85.47896940929125,ms
99.99th percentile service time,term,90.89405658673654,ms
100th percentile service time,term,95.32124100041983,ms
error rate,term,0.00,%
Min Throughput,phrase,1982.98,ops/s
Mean Throughput,phrase,1994.71,ops/s
Median Throughput,phrase,1996.18,ops/s
Max Throughput,phrase,1997.57,ops/s
50th percentile latency,phrase,2.276647000144294,ms
90th percentile latency,phrase,2.7462501009722473,ms
99th percentile latency,phrase,3.2822155604299104,ms
99.9th percentile latency,phrase,24.744459575311428,ms
99.99th percentile latency,phrase,33.91787905301483,ms
100th percentile latency,phrase,59.11024700071721,ms
50th percentile service time,phrase,1.4865069997540559,ms
90th percentile service time,phrase,1.7430755011446308,ms
99th percentile service time,phrase,2.0884211607699408,ms
99.9th percentile service time,phrase,23.63523668638338,ms
99.99th percentile service time,phrase,33.10425492695722,ms
100th percentile service time,phrase,58.762632999787456,ms
error rate,phrase,0.00,%
Min Throughput,country_agg_uncached,163.28,ops/s
Mean Throughput,country_agg_uncached,163.82,ops/s
Median Throughput,country_agg_uncached,163.85,ops/s
Max Throughput,country_agg_uncached,164.18,ops/s
50th percentile latency,country_agg_uncached,89199.21412300027,ms
90th percentile latency,country_agg_uncached,103333.63307719975,ms
99th percentile latency,country_agg_uncached,106411.83177097168,ms
99.9th percentile latency,country_agg_uncached,106868.86441166933,ms
100th percentile latency,country_agg_uncached,107121.62773400087,ms
50th percentile service time,country_agg_uncached,385.0055639995844,ms
90th percentile service time,country_agg_uncached,454.40242430013313,ms
99th percentile service time,country_agg_uncached,521.6125545493379,ms
99.9th percentile service time,country_agg_uncached,614.9380513213081,ms
100th percentile service time,country_agg_uncached,681.4258100002917,ms
error rate,country_agg_uncached,0.00,%
Min Throughput,country_agg_cached,1993.16,ops/s
Mean Throughput,country_agg_cached,1995.17,ops/s
Median Throughput,country_agg_cached,1995.34,ops/s
Max Throughput,country_agg_cached,1996.48,ops/s
50th percentile latency,country_agg_cached,1.9241505015088478,ms
90th percentile latency,country_agg_cached,2.351656999599072,ms
99th percentile latency,country_agg_cached,2.851816091679214,ms
99.9th percentile latency,country_agg_cached,43.50833826701254,ms
99.99th percentile latency,country_agg_cached,59.71701269434043,ms
100th percentile latency,country_agg_cached,60.54051100181823,ms
50th percentile service time,country_agg_cached,1.1327379997965181,ms
90th percentile service time,country_agg_cached,1.349359399137029,ms
99th percentile service time,country_agg_cached,1.6247403294437393,ms
99.9th percentile service time,country_agg_cached,42.60442609955985,ms
99.99th percentile service time,country_agg_cached,59.0885094985519,ms
100th percentile service time,country_agg_cached,59.61258400020597,ms
error rate,country_agg_cached,0.00,%
Min Throughput,scroll,1795.93,pages/s
Mean Throughput,scroll,1820.76,pages/s
Median Throughput,scroll,1819.70,pages/s
Max Throughput,scroll,1844.67,pages/s
50th percentile latency,scroll,212229.99770049955,ms
90th percentile latency,scroll,248025.0572406008,ms
99th percentile latency,scroll,255745.9526286187,ms
99.9th percentile latency,scroll,257333.62715313534,ms
100th percentile latency,scroll,257536.41883899947,ms
50th percentile service time,scroll,869.1125630002716,ms
90th percentile service time,scroll,1071.8790492997869,ms
99th percentile service time,scroll,1317.044575388955,ms
