Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.137666666666666,min
Min cumulative indexing time across primary shards,,2.5367333333333333,min
Median cumulative indexing time across primary shards,,2.7792000000000003,min
Max cumulative indexing time across primary shards,,2.8217333333333334,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,4.3124,min
Cumulative merge count of primary shards,,65,
Min cumulative merge time across primary shards,,1.1793666666666667,min
Median cumulative merge time across primary shards,,1.2388166666666665,min
Max cumulative merge time across primary shards,,1.8942166666666667,min
Cumulative merge throttle time of primary shards,,1.3523666666666665,min
Min cumulative merge throttle time across primary shards,,0.26139999999999997,min
Median cumulative merge throttle time across primary shards,,0.3655833333333333,min
Max cumulative merge throttle time across primary shards,,0.7253833333333334,min
Cumulative refresh time of primary shards,,0.6026333333333334,min
Cumulative refresh count of primary shards,,51,
Min cumulative refresh time across primary shards,,0.19518333333333335,min
Median cumulative refresh time across primary shards,,0.1981,min
Max cumulative refresh time across primary shards,,0.20935,min
Cumulative flush time of primary shards,,0.29246666666666665,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.07781666666666666,min
Median cumulative flush time across primary shards,,0.08106666666666666,min
Max cumulative flush time across primary shards,,0.13358333333333333,min
Total Young Gen GC time,,148.909,s
Total Young Gen GC count,,6252,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.690381567925215,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,34,
error rate,index-append,0.00,%
Min Throughput,index-stats,1998.80,ops/s
Mean Throughput,index-stats,1999.33,ops/s
Median Throughput,index-stats,1999.39,ops/s
Max Throughput,index-stats,1999.60,ops/s
50th percentile latency,index-stats,1.750919000187423,ms
90th percentile latency,index-stats,2.2116470003311406,ms
99th percentile latency,index-stats,2.576425248116721,ms
99.9th percentile latency,index-stats,15.234037675484368,ms
99.99th percentile latency,index-stats,63.690503822437115,ms
100th percentile latency,index-stats,68.24485300057859,ms
50th percentile service time,index-stats,0.9673465010564541,ms
90th percentile service time,index-stats,1.2194219998491462,ms
99th percentile service time,index-stats,1.451536129879969,ms
99.9th percentile service time,index-stats,4.951908589528188,ms
99.99th percentile service time,index-stats,62.9885148061238,ms
100th percentile service time,index-stats,67.49183300053119,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,1992.72,ops/s
Mean Throughput,node-stats,1997.91,ops/s
Median Throughput,node-stats,1998.50,ops/s
Max Throughput,node-stats,1999.24,ops/s
50th percentile latency,node-stats,3.2902204993661144,ms
90th percentile latency,node-stats,4.637356699095108,ms
99th percentile latency,node-stats,12.32945508998456,ms
99.9th percentile latency,node-stats,88.97134875344649,ms
99.99th percentile latency,node-stats,129.612434486508,ms
100th percentile latency,node-stats,150.79002600032254,ms
50th percentile service time,node-stats,2.4877685000319616,ms
90th percentile service time,node-stats,3.4423971997966873,ms
99th percentile service time,node-stats,5.461539630960035,ms
99.9th percentile service time,node-stats,39.58402177707659,ms
99.99th percentile service time,node-stats,128.11147453436615,ms
100th percentile service time,node-stats,145.44056900012947,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,1998.78,ops/s
Mean Throughput,match-all,1999.44,ops/s
Median Throughput,match-all,1999.45,ops/s
Max Throughput,match-all,2000.14,ops/s
50th percentile latency,match-all,2.2599315016123,ms
90th percentile latency,match-all,2.7415716016548686,ms
99th percentile latency,match-all,3.50819934041283,ms
99.9th percentile latency,match-all,27.88147310115005,ms
99.99th percentile latency,match-all,52.348318348201865,ms
100th percentile latency,match-all,74.41869399917778,ms
50th percentile service time,match-all,1.460346999920148,ms
90th percentile service time,match-all,1.7578036000486463,ms
99th percentile service time,match-all,2.1757136707674376,ms
99.9th percentile service time,match-all,24.349847108313213,ms
99.99th percentile service time,match-all,51.80287368014225,ms
100th percentile service time,match-all,73.69201899928157,ms
error rate,match-all,0.00,%
Min Throughput,term,1997.85,ops/s
Mean Throughput,term,1999.03,ops/s
Median Throughput,term,1999.02,ops/s
Max Throughput,term,2000.64,ops/s
50th percentile latency,term,2.257353500681347,ms
90th percentile latency,term,2.7489901001899852,ms
99th percentile latency,term,3.226940328568163,ms
