Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.4138,min
Min cumulative indexing time across primary shards,,2.7144,min
Median cumulative indexing time across primary shards,,2.7754333333333334,min
Max cumulative indexing time across primary shards,,2.9239666666666664,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,4.982383333333333,min
Cumulative merge count of primary shards,,70,
Min cumulative merge time across primary shards,,1.3225833333333334,min
Median cumulative merge time across primary shards,,1.4873833333333333,min
Max cumulative merge time across primary shards,,2.1724166666666664,min
Cumulative merge throttle time of primary shards,,1.6929833333333333,min
Min cumulative merge throttle time across primary shards,,0.23436666666666667,min
Median cumulative merge throttle time across primary shards,,0.34285000000000004,min
Max cumulative merge throttle time across primary shards,,1.1157666666666666,min
Cumulative refresh time of primary shards,,0.4467833333333333,min
Cumulative refresh count of primary shards,,61,
Min cumulative refresh time across primary shards,,0.11733333333333333,min
Median cumulative refresh time across primary shards,,0.12128333333333334,min
Max cumulative refresh time across primary shards,,0.20816666666666667,min
Cumulative flush time of primary shards,,0.3483833333333333,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.08058333333333333,min
Median cumulative flush time across primary shards,,0.11284999999999999,min
Max cumulative flush time across primary shards,,0.15495,min
Total Young Gen GC time,,121.262,s
Total Young Gen GC count,,5385,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.665123822167516,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,27,
error rate,index-append,0.00,%
Min Throughput,index-stats,7391.95,ops/s
Mean Throughput,index-stats,7887.48,ops/s
Median Throughput,index-stats,7988.60,ops/s
