Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.4089,min
Min cumulative indexing time across primary shards,,2.6109166666666668,min
Median cumulative indexing time across primary shards,,2.829066666666667,min
Max cumulative indexing time across primary shards,,2.9689166666666664,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.3819666666666666,min
Cumulative merge count of primary shards,,69,
Min cumulative merge time across primary shards,,0.9340666666666666,min
Median cumulative merge time across primary shards,,1.0190833333333333,min
Max cumulative merge time across primary shards,,1.4288166666666666,min
Cumulative merge throttle time of primary shards,,0.8787833333333332,min
Min cumulative merge throttle time across primary shards,,0.22456666666666666,min
Median cumulative merge throttle time across primary shards,,0.25365,min
Max cumulative merge throttle time across primary shards,,0.4005666666666666,min
Cumulative refresh time of primary shards,,0.6148333333333333,min
Cumulative refresh count of primary shards,,55,
Min cumulative refresh time across primary shards,,0.17273333333333335,min
Median cumulative refresh time across primary shards,,0.21325,min
Max cumulative refresh time across primary shards,,0.22885,min
Cumulative flush time of primary shards,,0.30141666666666667,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.08046666666666667,min
Median cumulative flush time across primary shards,,0.08343333333333333,min
Max cumulative flush time across primary shards,,0.13751666666666665,min
Total Young Gen GC time,,185.285,s
Total Young Gen GC count,,4603,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.730654390528798,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,42,
error rate,index-append,0.00,%
Min Throughput,index-stats,7465.44,ops/s
Mean Throughput,index-stats,7904.53,ops/s
Median Throughput,index-stats,7980.69,ops/s
Max Throughput,index-stats,7986.47,ops/s
