Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.573666666666666,min
Min cumulative indexing time across primary shards,,2.72655,min
Median cumulative indexing time across primary shards,,2.84475,min
Max cumulative indexing time across primary shards,,3.0023666666666666,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,4.536766666666667,min
Cumulative merge count of primary shards,,68,
Min cumulative merge time across primary shards,,1.3176666666666668,min
Median cumulative merge time across primary shards,,1.5452833333333333,min
Max cumulative merge time across primary shards,,1.6738166666666667,min
Cumulative merge throttle time of primary shards,,1.9648833333333333,min
Min cumulative merge throttle time across primary shards,,0.5347166666666666,min
Median cumulative merge throttle time across primary shards,,0.6609,min
Max cumulative merge throttle time across primary shards,,0.7692666666666667,min
Cumulative refresh time of primary shards,,0.6228666666666667,min
Cumulative refresh count of primary shards,,58,
Min cumulative refresh time across primary shards,,0.12846666666666667,min
Median cumulative refresh time across primary shards,,0.1631166666666667,min
Max cumulative refresh time across primary shards,,0.3312833333333333,min
Cumulative flush time of primary shards,,0.30283333333333334,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.07421666666666667,min
Median cumulative flush time across primary shards,,0.08373333333333334,min
Max cumulative flush time across primary shards,,0.14488333333333334,min
Total Young Gen GC time,,237.634,s
Total Young Gen GC count,,5525,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.705076149664819,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,39,
error rate,index-append,0.00,%
Min Throughput,index-stats,7416.97,ops/s
Mean Throughput,index-stats,7855.09,ops/s
Median Throughput,index-stats,7991.38,ops/s
Max Throughput,index-stats,7994.65,ops/s
50th percentile latency,index-stats,2.2759699986636406,ms
90th percentile latency,index-stats,369.39701800038165,ms
99th percentile latency,index-stats,646.1603179207307,ms
99.9th percentile latency,index-stats,785.7585349719442,ms
99.99th percentile latency,index-stats,856.0693810634216,ms
100th percentile latency,index-stats,874.9466739973286,ms
50th percentile service time,index-stats,1.3036135023867246,ms
90th percentile service time,index-stats,1.8029891991318436,ms
99th percentile service time,index-stats,66.5009308117078,ms
99.9th percentile service time,index-stats,99.91077572558433,ms
99.99th percentile service time,index-stats,189.51700509976408,ms
100th percentile service time,index-stats,294.40476300078444,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4590.16,ops/s
Mean Throughput,node-stats,4812.12,ops/s
Median Throughput,node-stats,4766.20,ops/s
Max Throughput,node-stats,5121.84,ops/s
50th percentile latency,node-stats,3288.0126960008056,ms
90th percentile latency,node-stats,5385.198220199527,ms
99th percentile latency,node-stats,5961.372787889995,ms
99.9th percentile latency,node-stats,6169.337084683286,ms
99.99th percentile latency,node-stats,6233.245940614106,ms
100th percentile latency,node-stats,6249.5661770008155,ms
50th percentile service time,node-stats,3.01201400179707,ms
90th percentile service time,node-stats,64.88324249839934,ms
99th percentile service time,node-stats,72.386772830796,ms
99.9th percentile service time,node-stats,168.4997697154723,ms
99.99th percentile service time,node-stats,302.10233025258236,ms
100th percentile service time,node-stats,369.1430559993023,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7744.74,ops/s
Mean Throughput,match-all,7936.86,ops/s
Median Throughput,match-all,7980.45,ops/s
Max Throughput,match-all,7987.59,ops/s
50th percentile latency,match-all,2.7932829998462694,ms
90th percentile latency,match-all,212.56690149966735,ms
99th percentile latency,match-all,522.0016259515614,ms
99.9th percentile latency,match-all,594.3132803994434,ms
99.99th percentile latency,match-all,624.9360661988687,ms
100th percentile latency,match-all,643.0545139992319,ms
50th percentile service time,match-all,1.81076400076563,ms
90th percentile service time,match-all,2.587765801945352,ms
99th percentile service time,match-all,50.59676993139889,ms
99.9th percentile service time,match-all,99.12850662918939,ms
99.99th percentile service time,match-all,114.3288821560211,ms
100th percentile service time,match-all,183.57564300094964,ms
error rate,match-all,0.00,%
Min Throughput,term,7961.50,ops/s
Mean Throughput,term,7986.54,ops/s
Median Throughput,term,7990.58,ops/s
Max Throughput,term,7993.24,ops/s
50th percentile latency,term,2.708146501390729,ms
90th percentile latency,term,132.39170400265715,ms
99th percentile latency,term,476.17858882873406,ms
99.9th percentile latency,term,551.7395558936415,ms
99.99th percentile latency,term,575.3533723454284,ms
100th percentile latency,term,582.2708720006631,ms
50th percentile service time,term,1.8161799998779316,ms
90th percentile service time,term,2.4180818007152993,ms
