Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.292766666666667,min
Min cumulative indexing time across primary shards,,2.7346166666666667,min
Median cumulative indexing time across primary shards,,2.7438999999999996,min
Max cumulative indexing time across primary shards,,2.81425,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,4.014566666666666,min
Cumulative merge count of primary shards,,75,
Min cumulative merge time across primary shards,,1.2794999999999999,min
Median cumulative merge time across primary shards,,1.3141,min
Max cumulative merge time across primary shards,,1.4209666666666665,min
Cumulative merge throttle time of primary shards,,1.07235,min
Min cumulative merge throttle time across primary shards,,0.2376,min
Median cumulative merge throttle time across primary shards,,0.4156166666666667,min
Max cumulative merge throttle time across primary shards,,0.4191333333333333,min
Cumulative refresh time of primary shards,,0.5334,min
Cumulative refresh count of primary shards,,65,
Min cumulative refresh time across primary shards,,0.11766666666666666,min
Median cumulative refresh time across primary shards,,0.13985,min
Max cumulative refresh time across primary shards,,0.27588333333333337,min
Cumulative flush time of primary shards,,0.32663333333333333,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.07636666666666667,min
Median cumulative flush time across primary shards,,0.08663333333333334,min
Max cumulative flush time across primary shards,,0.16363333333333333,min
Total Young Gen GC time,,112.049,s
Total Young Gen GC count,,5370,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.694917796179652,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,38,
error rate,index-append,0.00,%
Min Throughput,index-stats,7818.45,ops/s
Mean Throughput,index-stats,7966.79,ops/s
Median Throughput,index-stats,7988.99,ops/s
Max Throughput,index-stats,7992.20,ops/s
50th percentile latency,index-stats,1.9250149998697452,ms
90th percentile latency,index-stats,104.9107886992715,ms
99th percentile latency,index-stats,358.9176398402927,ms
99.9th percentile latency,index-stats,526.210612426638,ms
99.99th percentile latency,index-stats,564.7071330662104,ms
100th percentile latency,index-stats,576.973953999186,ms
50th percentile service time,index-stats,1.0078305003844434,ms
90th percentile service time,index-stats,2.0234910003637183,ms
99th percentile service time,index-stats,40.8135287192636,ms
99.9th percentile service time,index-stats,67.54530531254458,ms
99.99th percentile service time,index-stats,212.29625555472518,ms
100th percentile service time,index-stats,413.14628799955244,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4173.64,ops/s
Mean Throughput,node-stats,4251.69,ops/s
Median Throughput,node-stats,4239.63,ops/s
Max Throughput,node-stats,4432.21,ops/s
50th percentile latency,node-stats,4243.217800000821,ms
90th percentile latency,node-stats,7166.320769700906,ms
99th percentile latency,node-stats,8163.702119338905,ms
99.9th percentile latency,node-stats,8436.909838285037,ms
99.99th percentile latency,node-stats,8463.739907920126,ms
100th percentile latency,node-stats,8473.420203999922,ms
50th percentile service time,node-stats,7.5667654991775635,ms
90th percentile service time,node-stats,25.660378199609113,ms
99th percentile service time,node-stats,49.61454280948602,ms
99.9th percentile service time,node-stats,98.36946070596503,ms
99.99th percentile service time,node-stats,388.62564376466264,ms
100th percentile service time,node-stats,468.813121000494,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7975.91,ops/s
Mean Throughput,match-all,7982.84,ops/s
Median Throughput,match-all,7983.45,ops/s
Max Throughput,match-all,7989.76,ops/s
50th percentile latency,match-all,2.254054000331962,ms
90th percentile latency,match-all,113.76879200124675,ms
99th percentile latency,match-all,314.6499738282729,ms
99.9th percentile latency,match-all,382.4781533202282,ms
99.99th percentile latency,match-all,413.7210991243086,ms
100th percentile latency,match-all,422.104634997595,ms
50th percentile service time,match-all,1.3833069997417624,ms
90th percentile service time,match-all,1.8931410004370264,ms
99th percentile service time,match-all,45.5807955797718,ms
99.9th percentile service time,match-all,75.43163399182792,ms
99.99th percentile service time,match-all,87.57309313530729,ms
100th percentile service time,match-all,117.13203899853397,ms
error rate,match-all,0.00,%
Min Throughput,term,7853.84,ops/s
Mean Throughput,term,7967.92,ops/s
Median Throughput,term,7989.32,ops/s
Max Throughput,term,7993.48,ops/s
50th percentile latency,term,2.3109655012376606,ms
90th percentile latency,term,171.97890410079705,ms
99th percentile latency,term,374.2207261101979,ms
99.9th percentile latency,term,424.7645498580974,ms
99.99th percentile latency,term,455.87851869626144,ms
100th percentile latency,term,473.48133900050016,ms
50th percentile service time,term,1.4141050005491707,ms
90th percentile service time,term,1.9169676994351903,ms
99th percentile service time,term,54.08479070050821,ms
99.9th percentile service time,term,81.52553555023619,ms
99.99th percentile service time,term,88.74417680408953,ms
100th percentile service time,term,172.5094839985104,ms
error rate,term,0.00,%
Min Throughput,phrase,7711.81,ops/s
Mean Throughput,phrase,7935.16,ops/s
Median Throughput,phrase,7990.65,ops/s
Max Throughput,phrase,7994.39,ops/s
50th percentile latency,phrase,2.588717001344776,ms
90th percentile latency,phrase,247.42131020047964,ms
99th percentile latency,phrase,449.9487115205194,ms
99.9th percentile latency,phrase,510.9929160475968,ms
99.99th percentile latency,phrase,569.7624236602622,ms
100th percentile latency,phrase,604.902029999721,ms
50th percentile service time,phrase,1.6416670005128253,ms
90th percentile service time,phrase,2.268813999762642,ms
99th percentile service time,phrase,56.795311228507025,ms
99.9th percentile service time,phrase,84.21388873628052,ms
99.99th percentile service time,phrase,92.76834004265474,ms
100th percentile service time,phrase,216.2150880012632,ms
error rate,phrase,0.00,%
Min Throughput,country_agg_uncached,157.35,ops/s
Mean Throughput,country_agg_uncached,158.02,ops/s
Median Throughput,country_agg_uncached,158.05,ops/s
Max Throughput,country_agg_uncached,158.50,ops/s
50th percentile latency,country_agg_uncached,98449.38551149881,ms
90th percentile latency,country_agg_uncached,114035.68757129888,ms
99th percentile latency,country_agg_uncached,117421.86594576089,ms
99.9th percentile latency,country_agg_uncached,117991.65581871649,ms
100th percentile latency,country_agg_uncached,118154.39633500137,ms
50th percentile service time,country_agg_uncached,383.17772449954646,ms
90th percentile service time,country_agg_uncached,492.87532829930575,ms
99th percentile service time,country_agg_uncached,556.4400003792434,ms
99.9th percentile service time,country_agg_uncached,621.0889074945079,ms
100th percentile service time,country_agg_uncached,706.7095509992214,ms
error rate,country_agg_uncached,0.00,%
Min Throughput,country_agg_cached,7870.27,ops/s
Mean Throughput,country_agg_cached,7903.20,ops/s
Median Throughput,country_agg_cached,7906.42,ops/s
Max Throughput,country_agg_cached,7927.01,ops/s
50th percentile latency,country_agg_cached,2.0764785003848374,ms
90th percentile latency,country_agg_cached,5.265355599840404,ms
99th percentile latency,country_agg_cached,101.33534684000554,ms
99.9th percentile latency,country_agg_cached,178.2514896790781,ms
99.99th percentile latency,country_agg_cached,200.23907573595156,ms
100th percentile latency,country_agg_cached,207.27119200091693,ms
50th percentile service time,country_agg_cached,1.1387714994270937,ms
90th percentile service time,country_agg_cached,2.028028799941239,ms
99th percentile service time,country_agg_cached,9.174760720197833,ms
99.9th percentile service time,country_agg_cached,46.61037137605309,ms
99.99th percentile service time,country_agg_cached,80.29622131255445,ms
100th percentile service time,country_agg_cached,101.47096599939687,ms
error rate,country_agg_cached,0.00,%
Min Throughput,scroll,1698.54,pages/s
Mean Throughput,scroll,1708.41,pages/s
Median Throughput,scroll,1704.58,pages/s
Max Throughput,scroll,1729.66,pages/s
50th percentile latency,scroll,232395.10916999914,ms
90th percentile latency,scroll,266531.46377319936,ms
99th percentile latency,scroll,273470.0346910691,ms
99.9th percentile latency,scroll,274299.58443475864,ms
100th percentile latency,scroll,274670.43978100084,ms
50th percentile service time,scroll,832.2937225002534,ms
90th percentile service time,scroll,1023.8078575994223,ms
99th percentile service time,scroll,1264.3428294495789,ms
99.9th percentile service time,scroll,1502.5419029082314,ms
100th percentile service time,scroll,1732.8776710000966,ms
error rate,scroll,0.00,%
Min Throughput,expression,99.96,ops/s
Mean Throughput,expression,100.21,ops/s
Median Throughput,expression,100.22,ops/s
Max Throughput,expression,100.27,ops/s
50th percentile latency,expression,157629.86293399992,ms
90th percentile latency,expression,182802.41496550044,ms
99th percentile latency,expression,188312.38761469972,ms
99.9th percentile latency,expression,189308.32654665198,ms
100th percentile latency,expression,189889.48169800098,ms
50th percentile service time,expression,655.9652095002093,ms
90th percentile service time,expression,723.5202266996566,ms
99th percentile service time,expression,785.9736734607942,ms
99.9th percentile service time,expression,828.0854675706946,ms
100th percentile service time,expression,868.9877090000664,ms
error rate,expression,0.00,%
