Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.804416666666667,min
Min cumulative indexing time across primary shards,,2.7114833333333332,min
Median cumulative indexing time across primary shards,,2.9497833333333334,min
Max cumulative indexing time across primary shards,,3.14315,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,4.631766666666667,min
Cumulative merge count of primary shards,,75,
Min cumulative merge time across primary shards,,1.1401666666666666,min
Median cumulative merge time across primary shards,,1.5769833333333334,min
Max cumulative merge time across primary shards,,1.9146166666666666,min
Cumulative merge throttle time of primary shards,,1.7429166666666667,min
Min cumulative merge throttle time across primary shards,,0.44355,min
Median cumulative merge throttle time across primary shards,,0.44961666666666666,min
Max cumulative merge throttle time across primary shards,,0.84975,min
Cumulative refresh time of primary shards,,0.5999833333333334,min
Cumulative refresh count of primary shards,,59,
Min cumulative refresh time across primary shards,,0.16106666666666666,min
Median cumulative refresh time across primary shards,,0.18571666666666667,min
Max cumulative refresh time across primary shards,,0.2532,min
Cumulative flush time of primary shards,,0.45668333333333333,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.10471666666666667,min
Median cumulative flush time across primary shards,,0.15346666666666667,min
Max cumulative flush time across primary shards,,0.1985,min
Total Young Gen GC time,,213.058,s
Total Young Gen GC count,,5264,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.71292457357049,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,29,
error rate,index-append,0.00,%
Min Throughput,index-stats,7233.35,ops/s
Mean Throughput,index-stats,7795.57,ops/s
Median Throughput,index-stats,7986.83,ops/s
Max Throughput,index-stats,7994.02,ops/s
50th percentile latency,index-stats,2.25874549960281,ms
90th percentile latency,index-stats,397.58881489906344,ms
99th percentile latency,index-stats,701.0817428094383,ms
99.9th percentile latency,index-stats,941.6169524204421,ms
99.99th percentile latency,index-stats,977.431478716181,ms
100th percentile latency,index-stats,989.0477900007681,ms
50th percentile service time,index-stats,1.1398139995435486,ms
90th percentile service time,index-stats,1.8643815999894287,ms
99th percentile service time,index-stats,71.63107795076944,ms
