Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,7.747516666666667,min
Min cumulative indexing time across primary shards,,2.4598333333333335,min
Median cumulative indexing time across primary shards,,2.5328166666666667,min
Max cumulative indexing time across primary shards,,2.7548666666666666,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.988783333333333,min
Cumulative merge count of primary shards,,81,
Min cumulative merge time across primary shards,,1.26105,min
Median cumulative merge time across primary shards,,1.2712,min
Max cumulative merge time across primary shards,,1.4565333333333332,min
Cumulative merge throttle time of primary shards,,1.6132666666666668,min
Min cumulative merge throttle time across primary shards,,0.45995,min
Median cumulative merge throttle time across primary shards,,0.5208333333333334,min
Max cumulative merge throttle time across primary shards,,0.6324833333333333,min
Cumulative refresh time of primary shards,,0.1924833333333333,min
Cumulative refresh count of primary shards,,64,
Min cumulative refresh time across primary shards,,0.05751666666666667,min
Median cumulative refresh time across primary shards,,0.06083333333333333,min
Max cumulative refresh time across primary shards,,0.07413333333333334,min
Cumulative flush time of primary shards,,0.2536833333333333,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.07181666666666667,min
Median cumulative flush time across primary shards,,0.08015,min
Max cumulative flush time across primary shards,,0.10171666666666666,min
Total Young Gen GC time,,133.894,s
Total Young Gen GC count,,4721,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.730955604463816,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,28,
error rate,index-append,0.00,%
Min Throughput,index-stats,7781.48,ops/s
Mean Throughput,index-stats,7963.22,ops/s
Median Throughput,index-stats,7990.21,ops/s
Max Throughput,index-stats,7993.72,ops/s
50th percentile latency,index-stats,1.7956479996428243,ms
90th percentile latency,index-stats,138.80852159982163,ms
99th percentile latency,index-stats,422.9746641383102,ms
99.9th percentile latency,index-stats,590.7258412525492,ms
99.99th percentile latency,index-stats,615.6195439729389,ms
100th percentile latency,index-stats,623.0885149998358,ms
50th percentile service time,index-stats,0.8642074999443139,ms
90th percentile service time,index-stats,2.4329014991963045,ms
99th percentile service time,index-stats,32.70178517012044,ms
99.9th percentile service time,index-stats,69.12345599171803,ms
99.99th percentile service time,index-stats,302.9521489912947,ms
100th percentile service time,index-stats,391.13252900096995,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4157.50,ops/s
Mean Throughput,node-stats,4251.63,ops/s
Median Throughput,node-stats,4223.12,ops/s
Max Throughput,node-stats,4460.00,ops/s
50th percentile latency,node-stats,4240.588666000804,ms
90th percentile latency,node-stats,7327.72720420071,ms
99th percentile latency,node-stats,8191.364189700326,ms
99.9th percentile latency,node-stats,8494.930484309496,ms
99.99th percentile latency,node-stats,8515.93560772511,ms
100th percentile latency,node-stats,8523.885213999165,ms
50th percentile service time,node-stats,7.60062600056699,ms
90th percentile service time,node-stats,25.966732799679445,ms
99th percentile service time,node-stats,50.195637649012525,ms
99.9th percentile service time,node-stats,94.80556805663453,ms
99.99th percentile service time,node-stats,340.47837439896887,ms
100th percentile service time,node-stats,446.5114610011369,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7920.53,ops/s
Mean Throughput,match-all,7966.77,ops/s
Median Throughput,match-all,7973.30,ops/s
Max Throughput,match-all,7982.74,ops/s
50th percentile latency,match-all,1.9128234989693738,ms
90th percentile latency,match-all,116.13251210019365,ms
99th percentile latency,match-all,276.06501472932,ms
99.9th percentile latency,match-all,348.11861076034285,ms
99.99th percentile latency,match-all,378.92884180597144,ms
100th percentile latency,match-all,385.8248150008876,ms
50th percentile service time,match-all,1.0345915006837458,ms
90th percentile service time,match-all,1.7108341993662173,ms
99th percentile service time,match-all,33.19593078982537,ms
99.9th percentile service time,match-all,74.81340878092864,ms
99.99th percentile service time,match-all,90.75286681849883,ms
100th percentile service time,match-all,96.38583900050435,ms
error rate,match-all,0.00,%
Min Throughput,term,7779.88,ops/s
Mean Throughput,term,7858.98,ops/s
Median Throughput,term,7870.01,ops/s
Max Throughput,term,7908.18,ops/s
50th percentile latency,term,1.8880545012507355,ms
90th percentile latency,term,20.615890100998513,ms
99th percentile latency,term,215.5834932795188,ms
99.9th percentile latency,term,288.15268343644175,ms
99.99th percentile latency,term,311.3233761451529,ms
100th percentile latency,term,323.7208169994119,ms
50th percentile service time,term,1.043495499288838,ms
90th percentile service time,term,1.4029010004378504,ms
99th percentile service time,term,8.353878029702177,ms
99.9th percentile service time,term,76.94932285334549,ms
99.99th percentile service time,term,90.46972276811263,ms
100th percentile service time,term,102.25787600029435,ms
error rate,term,0.00,%
Min Throughput,phrase,7981.74,ops/s
Mean Throughput,phrase,7988.08,ops/s
Median Throughput,phrase,7988.31,ops/s
Max Throughput,phrase,7992.55,ops/s
50th percentile latency,phrase,2.060680500107992,ms
90th percentile latency,phrase,107.6507306001075,ms
99th percentile latency,phrase,332.9491154592143,ms
99.9th percentile latency,phrase,409.9129824826134,ms
99.99th percentile latency,phrase,460.43687073341385,ms
100th percentile latency,phrase,492.2005949993036,ms
50th percentile service time,phrase,1.1494880000100238,ms
90th percentile service time,phrase,1.6229727007157633,ms
99th percentile service time,phrase,41.5490564803805,ms
99.9th percentile service time,phrase,79.49573033819875,ms
99.99th percentile service time,phrase,87.89493692273835,ms
100th percentile service time,phrase,100.00920700076676,ms
error rate,phrase,0.00,%
Min Throughput,country_agg_uncached,217.39,ops/s
Mean Throughput,country_agg_uncached,217.71,ops/s
Median Throughput,country_agg_uncached,217.75,ops/s
Max Throughput,country_agg_uncached,217.95,ops/s
50th percentile latency,country_agg_uncached,71265.45896649986,ms
90th percentile latency,country_agg_uncached,82654.86021289908,ms
99th percentile latency,country_agg_uncached,85127.92313284082,ms
99.9th percentile latency,country_agg_uncached,85432.84559798555,ms
100th percentile latency,country_agg_uncached,85540.97590900165,ms
50th percentile service time,country_agg_uncached,287.95873999933974,ms
90th percentile service time,country_agg_uncached,356.70121239945735,ms
99th percentile service time,country_agg_uncached,428.70850280127354,ms
99.9th percentile service time,country_agg_uncached,484.672126062393,ms
100th percentile service time,country_agg_uncached,519.8385789990425,ms
error rate,country_agg_uncached,0.00,%
Min Throughput,country_agg_cached,7933.00,ops/s
