Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.241850000000001,min
Min cumulative indexing time across primary shards,,2.680333333333333,min
Median cumulative indexing time across primary shards,,2.7113500000000004,min
Max cumulative indexing time across primary shards,,2.8501666666666665,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.356466666666667,min
Cumulative merge count of primary shards,,67,
Min cumulative merge time across primary shards,,1.0385,min
Median cumulative merge time across primary shards,,1.1118833333333333,min
Max cumulative merge time across primary shards,,1.2060833333333332,min
Cumulative merge throttle time of primary shards,,0.8247166666666667,min
Min cumulative merge throttle time across primary shards,,0.20066666666666666,min
Median cumulative merge throttle time across primary shards,,0.30588333333333334,min
Max cumulative merge throttle time across primary shards,,0.31816666666666665,min
Cumulative refresh time of primary shards,,0.5036666666666666,min
Cumulative refresh count of primary shards,,49,
Min cumulative refresh time across primary shards,,0.09543333333333333,min
Median cumulative refresh time across primary shards,,0.181,min
Max cumulative refresh time across primary shards,,0.22723333333333334,min
Cumulative flush time of primary shards,,0.29185,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.07545,min
Median cumulative flush time across primary shards,,0.09148333333333333,min
Max cumulative flush time across primary shards,,0.12491666666666666,min
Total Young Gen GC time,,110.096,s
Total Young Gen GC count,,5153,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.692416610196233,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,37,
error rate,index-append,0.00,%
Min Throughput,index-stats,499.83,ops/s
Mean Throughput,index-stats,499.92,ops/s
Median Throughput,index-stats,499.92,ops/s
Max Throughput,index-stats,500.11,ops/s
50th percentile latency,index-stats,1.8925355000192212,ms
90th percentile latency,index-stats,2.3641167997993757,ms
99th percentile latency,index-stats,2.7014141396875875,ms
99.9th percentile latency,index-stats,3.8467479006586367,ms
99.99th percentile latency,index-stats,8.50366012509741,ms
100th percentile latency,index-stats,12.097698000161472,ms
50th percentile service time,index-stats,0.9309824999945704,ms
90th percentile service time,index-stats,1.192891600294388,ms
99th percentile service time,index-stats,1.441649729845267,ms
99.9th percentile service time,index-stats,2.0337025630098315,ms
99.99th percentile service time,index-stats,7.410654916960269,ms
100th percentile service time,index-stats,11.057070999868301,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,499.51,ops/s
Mean Throughput,node-stats,499.93,ops/s
Median Throughput,node-stats,499.92,ops/s
Max Throughput,node-stats,501.58,ops/s
50th percentile latency,node-stats,3.6004679996040068,ms
90th percentile latency,node-stats,5.381488900047771,ms
99th percentile latency,node-stats,7.300289859908845,ms
99.9th percentile latency,node-stats,8.015955000854797,ms
