Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.017933333333334,min
Min cumulative indexing time across primary shards,,2.612616666666667,min
Median cumulative indexing time across primary shards,,2.6477333333333335,min
Max cumulative indexing time across primary shards,,2.7575833333333337,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.4709999999999996,min
Cumulative merge count of primary shards,,73,
Min cumulative merge time across primary shards,,1.0870333333333333,min
Median cumulative merge time across primary shards,,1.0913166666666667,min
Max cumulative merge time across primary shards,,1.2926499999999999,min
Cumulative merge throttle time of primary shards,,0.6603166666666667,min
Min cumulative merge throttle time across primary shards,,0.16203333333333333,min
Median cumulative merge throttle time across primary shards,,0.17368333333333333,min
Max cumulative merge throttle time across primary shards,,0.3246,min
Cumulative refresh time of primary shards,,0.49173333333333336,min
Cumulative refresh count of primary shards,,53,
Min cumulative refresh time across primary shards,,0.10561666666666666,min
Median cumulative refresh time across primary shards,,0.14078333333333332,min
Max cumulative refresh time across primary shards,,0.24533333333333335,min
Cumulative flush time of primary shards,,0.5287666666666666,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.08635,min
Median cumulative flush time across primary shards,,0.13770000000000002,min
Max cumulative flush time across primary shards,,0.3047166666666667,min
Total Young Gen GC time,,120.306,s
Total Young Gen GC count,,5544,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.682206237688661,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,37,
error rate,index-append,0.00,%
Min Throughput,index-stats,499.89,ops/s
Mean Throughput,index-stats,499.96,ops/s
Median Throughput,index-stats,499.95,ops/s
Max Throughput,index-stats,500.64,ops/s
50th percentile latency,index-stats,1.8659565037069115,ms
90th percentile latency,index-stats,2.3483803027147587,ms
99th percentile latency,index-stats,2.6937058626822363,ms
99.9th percentile latency,index-stats,5.345146997082629,ms
99.99th percentile latency,index-stats,23.644588282996935,ms
100th percentile latency,index-stats,60.54264800354758,ms
50th percentile service time,index-stats,0.9556210000027932,ms
90th percentile service time,index-stats,1.2214751000101387,ms
99th percentile service time,index-stats,1.4596187299002852,ms
99.9th percentile service time,index-stats,3.8415021171138055,ms
99.99th percentile service time,index-stats,22.657834529169016,ms
100th percentile service time,index-stats,59.447727000133455,ms
