Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,9.182500000000001,min
Min cumulative indexing time across primary shards,,2.8739,min
Median cumulative indexing time across primary shards,,3.0664666666666665,min
Max cumulative indexing time across primary shards,,3.2421333333333333,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.4933,min
Cumulative merge count of primary shards,,63,
Min cumulative merge time across primary shards,,1.1008,min
Median cumulative merge time across primary shards,,1.1375666666666668,min
Max cumulative merge time across primary shards,,1.2549333333333335,min
Cumulative merge throttle time of primary shards,,1.0874666666666668,min
Min cumulative merge throttle time across primary shards,,0.2762833333333334,min
Median cumulative merge throttle time across primary shards,,0.33875,min
Max cumulative merge throttle time across primary shards,,0.4724333333333333,min
Cumulative refresh time of primary shards,,0.6008666666666667,min
Cumulative refresh count of primary shards,,48,
Min cumulative refresh time across primary shards,,0.11638333333333332,min
Median cumulative refresh time across primary shards,,0.23076666666666668,min
Max cumulative refresh time across primary shards,,0.2537166666666667,min
Cumulative flush time of primary shards,,0.37961666666666666,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.0964,min
Median cumulative flush time across primary shards,,0.11146666666666666,min
Max cumulative flush time across primary shards,,0.17174999999999999,min
Total Young Gen GC time,,250.424,s
Total Young Gen GC count,,5718,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.725038390606642,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,38,
error rate,index-append,0.00,%
Min Throughput,index-stats,499.91,ops/s
Mean Throughput,index-stats,499.96,ops/s
Median Throughput,index-stats,499.96,ops/s
Max Throughput,index-stats,500.25,ops/s
50th percentile latency,index-stats,2.5190405043531428,ms
90th percentile latency,index-stats,3.282319005870704,ms
99th percentile latency,index-stats,3.8537958902111313,ms
99.9th percentile latency,index-stats,4.311198480871555,ms
99.99th percentile latency,index-stats,6.063880388982258,ms
100th percentile latency,index-stats,10.635904005539487,ms
50th percentile service time,index-stats,1.6267989999505517,ms
90th percentile service time,index-stats,2.38820410002063,ms
99th percentile service time,index-stats,2.861988540003041,ms
99.9th percentile service time,index-stats,3.1860444879566994,ms
99.99th percentile service time,index-stats,3.619895981078516,ms
100th percentile service time,index-stats,10.070710999798393,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,498.54,ops/s
Mean Throughput,node-stats,499.64,ops/s
