Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.24215,min
Min cumulative indexing time across primary shards,,2.602933333333333,min
Median cumulative indexing time across primary shards,,2.7731166666666667,min
Max cumulative indexing time across primary shards,,2.8661000000000003,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.9816833333333337,min
Cumulative merge count of primary shards,,73,
Min cumulative merge time across primary shards,,1.14095,min
Median cumulative merge time across primary shards,,1.2921166666666666,min
Max cumulative merge time across primary shards,,1.5486166666666668,min
Cumulative merge throttle time of primary shards,,1.0929833333333332,min
Min cumulative merge throttle time across primary shards,,0.17778333333333332,min
Median cumulative merge throttle time across primary shards,,0.2847,min
Max cumulative merge throttle time across primary shards,,0.6305,min
Cumulative refresh time of primary shards,,0.5465666666666666,min
Cumulative refresh count of primary shards,,58,
Min cumulative refresh time across primary shards,,0.1333,min
Median cumulative refresh time across primary shards,,0.17276666666666665,min
Max cumulative refresh time across primary shards,,0.2405,min
Cumulative flush time of primary shards,,0.35700000000000004,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.0989,min
Median cumulative flush time across primary shards,,0.12613333333333332,min
Max cumulative flush time across primary shards,,0.13196666666666668,min
Total Young Gen GC time,,125.988,s
Total Young Gen GC count,,5431,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.719059167429805,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,35,
error rate,index-append,0.00,%
Min Throughput,index-stats,7137.09,ops/s
Mean Throughput,index-stats,7831.35,ops/s
Median Throughput,index-stats,7969.06,ops/s
Max Throughput,index-stats,7993.79,ops/s
50th percentile latency,index-stats,2.112617500642955,ms
