Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.583483333333334,min
Min cumulative indexing time across primary shards,,2.5828833333333336,min
Median cumulative indexing time across primary shards,,2.8776,min
Max cumulative indexing time across primary shards,,3.1229999999999998,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.9993166666666666,min
Cumulative merge count of primary shards,,55,
Min cumulative merge time across primary shards,,1.1180666666666668,min
Median cumulative merge time across primary shards,,1.4130666666666667,min
Max cumulative merge time across primary shards,,1.4681833333333332,min
Cumulative merge throttle time of primary shards,,1.5076333333333334,min
Min cumulative merge throttle time across primary shards,,0.27775,min
Median cumulative merge throttle time across primary shards,,0.60975,min
Max cumulative merge throttle time across primary shards,,0.6201333333333333,min
Cumulative refresh time of primary shards,,0.5252,min
Cumulative refresh count of primary shards,,51,
Min cumulative refresh time across primary shards,,0.12578333333333333,min
Median cumulative refresh time across primary shards,,0.19344999999999998,min
Max cumulative refresh time across primary shards,,0.2059666666666667,min
Cumulative flush time of primary shards,,0.5380666666666667,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.12121666666666667,min
Median cumulative flush time across primary shards,,0.19711666666666666,min
Max cumulative flush time across primary shards,,0.2197333333333333,min
Total Young Gen GC time,,275.22,s
Total Young Gen GC count,,6213,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.753959065303206,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,39,
error rate,index-append,0.00,%
Min Throughput,index-stats,7349.86,ops/s
Mean Throughput,index-stats,7878.42,ops/s
Median Throughput,index-stats,7990.87,ops/s
Max Throughput,index-stats,7994.11,ops/s
50th percentile latency,index-stats,2.1379469999374123,ms
90th percentile latency,index-stats,313.7745925025228,ms
99th percentile latency,index-stats,737.2205455693984,ms
99.9th percentile latency,index-stats,867.1894289571042,ms
99.99th percentile latency,index-stats,906.2505197454418,ms
100th percentile latency,index-stats,925.1686249990598,ms
50th percentile service time,index-stats,1.189094002256752,ms
90th percentile service time,index-stats,1.7228926004463574,ms
99th percentile service time,index-stats,68.92302324864433,ms
99.9th percentile service time,index-stats,98.2551726847124,ms
99.99th percentile service time,index-stats,403.3340085155629,ms
100th percentile service time,index-stats,495.55608100126847,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4488.68,ops/s
Mean Throughput,node-stats,4692.84,ops/s
Median Throughput,node-stats,4664.26,ops/s
Max Throughput,node-stats,4994.38,ops/s
50th percentile latency,node-stats,3428.6868149993097,ms
90th percentile latency,node-stats,5793.749210497117,ms
99th percentile latency,node-stats,6470.023196269541,ms
99.9th percentile latency,node-stats,6753.250603928911,ms
99.99th percentile latency,node-stats,6789.828806908983,ms
100th percentile latency,node-stats,6798.195606002992,ms
50th percentile service time,node-stats,2.716006500122603,ms
90th percentile service time,node-stats,65.63060250045964,ms
99th percentile service time,node-stats,73.9441204976174,ms
99.9th percentile service time,node-stats,109.7906448263949,ms
99.99th percentile service time,node-stats,318.1062553673617,ms
100th percentile service time,node-stats,395.6393799999205,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7599.52,ops/s
Mean Throughput,match-all,7923.05,ops/s
Median Throughput,match-all,7975.72,ops/s
Max Throughput,match-all,7984.81,ops/s
50th percentile latency,match-all,2.4242765011877054,ms
90th percentile latency,match-all,203.94626489869552,ms
99th percentile latency,match-all,569.5183898596588,ms
99.9th percentile latency,match-all,630.6109809478424,ms
99.99th percentile latency,match-all,645.9452643941621,ms
100th percentile latency,match-all,651.7735499983246,ms
50th percentile service time,match-all,1.5011790001153713,ms
90th percentile service time,match-all,2.001082199785742,ms
99th percentile service time,match-all,53.33612273130727,ms
99.9th percentile service time,match-all,100.69411924736251,ms
99.99th percentile service time,match-all,157.70080732686554,ms
100th percentile service time,match-all,188.13698300073156,ms
error rate,match-all,0.00,%
Min Throughput,term,7923.09,ops/s
Mean Throughput,term,7974.22,ops/s
Median Throughput,term,7990.14,ops/s
Max Throughput,term,7994.16,ops/s
50th percentile latency,term,2.598184502858203,ms
90th percentile latency,term,191.44112489884716,ms
99th percentile latency,term,498.18351759713556,ms
99.9th percentile latency,term,563.4282446986523,ms
99.99th percentile latency,term,581.1484338501866,ms
100th percentile latency,term,586.9077939969429,ms
50th percentile service time,term,1.606122499651974,ms
90th percentile service time,term,2.2027235994755756,ms
99th percentile service time,term,51.966431841356126,ms
99.9th percentile service time,term,99.42988043666264,ms
99.99th percentile service time,term,175.65647899770846,ms
100th percentile service time,term,317.3534939996898,ms
error rate,term,0.00,%
Min Throughput,phrase,7704.92,ops/s
Mean Throughput,phrase,7922.93,ops/s
Median Throughput,phrase,7979.36,ops/s
Max Throughput,phrase,7987.29,ops/s
50th percentile latency,phrase,2.939548501672107,ms
90th percentile latency,phrase,276.53575320218806,ms
99th percentile latency,phrase,581.5146394414846,ms
99.9th percentile latency,phrase,657.4497345441126,ms
99.99th percentile latency,phrase,692.261569985152,ms
100th percentile latency,phrase,712.474966996524,ms
50th percentile service time,phrase,1.889619499706896,ms
90th percentile service time,phrase,2.5653792996308766,ms
99th percentile service time,phrase,54.41565501099872,ms
99.9th percentile service time,phrase,100.98929270159431,ms
99.99th percentile service time,phrase,188.51137861572929,ms
100th percentile service time,phrase,222.6542239986884,ms
error rate,phrase,0.00,%
Min Throughput,country_agg_uncached,131.09,ops/s
Mean Throughput,country_agg_uncached,131.55,ops/s
Median Throughput,country_agg_uncached,131.58,ops/s
Max Throughput,country_agg_uncached,131.86,ops/s
50th percentile latency,country_agg_uncached,118881.51898449723,ms
90th percentile latency,country_agg_uncached,137771.51180729925,ms
99th percentile latency,country_agg_uncached,141820.47810494967,ms
99.9th percentile latency,country_agg_uncached,142376.15929711555,ms
100th percentile latency,country_agg_uncached,142745.53286900118,ms
50th percentile service time,country_agg_uncached,457.0011025007261,ms
90th percentile service time,country_agg_uncached,623.3323304997612,ms
99th percentile service time,country_agg_uncached,725.8163695994882,ms
99.9th percentile service time,country_agg_uncached,786.3861022481225,ms
100th percentile service time,country_agg_uncached,829.430986999796,ms
error rate,country_agg_uncached,0.00,%
Min Throughput,country_agg_cached,7774.76,ops/s
Mean Throughput,country_agg_cached,7902.67,ops/s
Median Throughput,country_agg_cached,7922.90,ops/s
Max Throughput,country_agg_cached,7943.96,ops/s
50th percentile latency,country_agg_cached,2.295792000950314,ms
90th percentile latency,country_agg_cached,3.1210528020892525,ms
99th percentile latency,country_agg_cached,247.93161534904402,ms
99.9th percentile latency,country_agg_cached,338.7060430562099,ms
99.99th percentile latency,country_agg_cached,359.11023116305387,ms
100th percentile latency,country_agg_cached,364.1093580008601,ms
50th percentile service time,country_agg_cached,1.4259174986364087,ms
90th percentile service time,country_agg_cached,2.026705597381806,ms
99th percentile service time,country_agg_cached,2.7284319918180717,ms
99.9th percentile service time,country_agg_cached,94.0145430150333,ms
99.99th percentile service time,country_agg_cached,100.03121596022442,ms
100th percentile service time,country_agg_cached,143.5084580007242,ms
error rate,country_agg_cached,0.00,%
Min Throughput,scroll,2108.89,pages/s
Mean Throughput,scroll,2113.86,pages/s
Median Throughput,scroll,2114.23,pages/s
Max Throughput,scroll,2117.28,pages/s
50th percentile latency,scroll,187380.32844499865,ms
90th percentile latency,scroll,217040.52889279847,ms
99th percentile latency,scroll,223502.0271167098,ms
99.9th percentile latency,scroll,224313.7659632439,ms
100th percentile latency,scroll,224697.29850300064,ms
50th percentile service time,scroll,708.3805149995896,ms
90th percentile service time,scroll,812.1168440011388,ms
99th percentile service time,scroll,1004.0333614018529,ms
99.9th percentile service time,scroll,1096.2967653190321,ms
100th percentile service time,scroll,1187.81621800008,ms
error rate,scroll,0.00,%
Min Throughput,expression,84.53,ops/s
Mean Throughput,expression,84.68,ops/s
Median Throughput,expression,84.68,ops/s
Max Throughput,expression,84.74,ops/s
50th percentile latency,expression,186761.0610344982,ms
90th percentile latency,expression,216587.21865159896,ms
99th percentile latency,expression,223085.09249393153,ms
99.9th percentile latency,expression,224100.6920954603,ms
100th percentile latency,expression,224700.91978300115,ms
50th percentile service time,expression,766.9723229992087,ms
90th percentile service time,expression,876.9386519968975,ms
99th percentile service time,expression,965.851827747938,ms
99.9th percentile service time,expression,1069.8430778394106,ms
100th percentile service time,expression,1166.2514640011068,ms
error rate,expression,0.00,%
Min Throughput,painless_static,70.56,ops/s
Mean Throughput,painless_static,70.69,ops/s
