Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,7.811333333333334,min
Min cumulative indexing time across primary shards,,2.59355,min
Median cumulative indexing time across primary shards,,2.6047000000000002,min
Max cumulative indexing time across primary shards,,2.6130833333333334,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.9018333333333337,min
Cumulative merge count of primary shards,,67,
Min cumulative merge time across primary shards,,1.1693500000000001,min
Median cumulative merge time across primary shards,,1.20705,min
Max cumulative merge time across primary shards,,1.5254333333333332,min
Cumulative merge throttle time of primary shards,,1.0623,min
Min cumulative merge throttle time across primary shards,,0.22838333333333333,min
Median cumulative merge throttle time across primary shards,,0.34245000000000003,min
Max cumulative merge throttle time across primary shards,,0.49146666666666666,min
Cumulative refresh time of primary shards,,0.47148333333333337,min
Cumulative refresh count of primary shards,,53,
Min cumulative refresh time across primary shards,,0.09718333333333334,min
Median cumulative refresh time across primary shards,,0.11628333333333334,min
Max cumulative refresh time across primary shards,,0.25801666666666667,min
Cumulative flush time of primary shards,,0.24521666666666667,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.06573333333333334,min
Median cumulative flush time across primary shards,,0.07301666666666667,min
Max cumulative flush time across primary shards,,0.10646666666666667,min
Total Young Gen GC time,,122.129,s
Total Young Gen GC count,,5760,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.7188264755532146,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,40,
error rate,index-append,0.00,%
Min Throughput,index-stats,7475.29,ops/s
Mean Throughput,index-stats,7872.04,ops/s
Median Throughput,index-stats,7983.52,ops/s
Max Throughput,index-stats,7991.75,ops/s
50th percentile latency,index-stats,2.4813894988255925,ms
90th percentile latency,index-stats,237.95787360031676,ms
99th percentile latency,index-stats,456.2945094606222,ms
99.9th percentile latency,index-stats,583.95812315764,ms
99.99th percentile latency,index-stats,625.7199468520105,ms
100th percentile latency,index-stats,635.21088699963,ms
50th percentile service time,index-stats,1.1878814993906417,ms
90th percentile service time,index-stats,3.9762023005096125,ms
99th percentile service time,index-stats,41.78125574007941,ms
99.9th percentile service time,index-stats,81.35121063638428,ms
99.99th percentile service time,index-stats,204.76750250202437,ms
100th percentile service time,index-stats,405.23788000064087,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4154.89,ops/s
Mean Throughput,node-stats,4277.03,ops/s
Median Throughput,node-stats,4282.43,ops/s
Max Throughput,node-stats,4401.74,ops/s
50th percentile latency,node-stats,4106.632659499155,ms
90th percentile latency,node-stats,6800.764557899674,ms
99th percentile latency,node-stats,7815.629395660053,ms
99.9th percentile latency,node-stats,7990.920444891242,ms
99.99th percentile latency,node-stats,8088.03058519912,ms
100th percentile latency,node-stats,8109.701822000716,ms
50th percentile service time,node-stats,3.701697000906279,ms
90th percentile service time,node-stats,49.7768712002653,ms
99th percentile service time,node-stats,70.8566832403631,ms
99.9th percentile service time,node-stats,92.80700091725478,ms
99.99th percentile service time,node-stats,302.574152140321,ms
100th percentile service time,node-stats,395.73965899944596,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7465.81,ops/s
Mean Throughput,match-all,7872.41,ops/s
Median Throughput,match-all,7941.17,ops/s
Max Throughput,match-all,7963.40,ops/s
50th percentile latency,match-all,2.311450001798221,ms
90th percentile latency,match-all,229.41118670005358,ms
99th percentile latency,match-all,533.0869855203676,ms
99.9th percentile latency,match-all,597.7996905553999,ms
99.99th percentile latency,match-all,630.4454922450309,ms
100th percentile latency,match-all,649.6547879996797,ms
50th percentile service time,match-all,1.3995839999552118,ms
90th percentile service time,match-all,1.7725804011206492,ms
99th percentile service time,match-all,60.4806757197549,ms
99.9th percentile service time,match-all,90.20867743914921,ms
99.99th percentile service time,match-all,98.06510900752248,ms
100th percentile service time,match-all,102.29473199979111,ms
error rate,match-all,0.00,%
Min Throughput,term,7272.98,ops/s
Mean Throughput,term,7883.49,ops/s
Median Throughput,term,7990.23,ops/s
Max Throughput,term,7994.00,ops/s
50th percentile latency,term,2.4529949987481814,ms
90th percentile latency,term,327.3802664007235,ms
99th percentile latency,term,618.6190766014445,ms
99.9th percentile latency,term,713.7710183541938,ms
99.99th percentile latency,term,826.4362507712511,ms
100th percentile latency,term,844.3639619999885,ms
50th percentile service time,term,1.486591499997303,ms
90th percentile service time,term,1.9502094008203128,ms
99th percentile service time,term,65.28789105927,ms
99.9th percentile service time,term,91.22883383803871,ms
99.99th percentile service time,term,99.0273885265055,ms
100th percentile service time,term,170.93083300096623,ms
error rate,term,0.00,%
Min Throughput,phrase,7532.29,ops/s
Mean Throughput,phrase,7915.94,ops/s
Median Throughput,phrase,7987.62,ops/s
Max Throughput,phrase,7992.04,ops/s
50th percentile latency,phrase,2.43185999988782,ms
90th percentile latency,phrase,299.8870157991405,ms
99th percentile latency,phrase,592.2381950792626,ms
99.9th percentile latency,phrase,666.0903811178961,ms
99.99th percentile latency,phrase,699.9139163282516,ms
100th percentile latency,phrase,714.3671979993087,ms
50th percentile service time,phrase,1.552988500407082,ms
90th percentile service time,phrase,1.8889768994995393,ms
99th percentile service time,phrase,56.89273675929153,ms
99.9th percentile service time,phrase,99.13562189662674,ms
99.99th percentile service time,phrase,105.29840806826476,ms
100th percentile service time,phrase,189.06322700058809,ms
error rate,phrase,0.00,%
Min Throughput,country_agg_uncached,152.09,ops/s
Mean Throughput,country_agg_uncached,152.32,ops/s
Median Throughput,country_agg_uncached,152.33,ops/s
Max Throughput,country_agg_uncached,152.50,ops/s
50th percentile latency,country_agg_uncached,102792.0849334996,ms
90th percentile latency,country_agg_uncached,119159.74272409968,ms
99th percentile latency,country_agg_uncached,122727.8854970588,ms
99.9th percentile latency,country_agg_uncached,123260.06194018258,ms
100th percentile latency,country_agg_uncached,123589.21257700058,ms
50th percentile service time,country_agg_uncached,411.28947349989176,ms
90th percentile service time,country_agg_uncached,528.2005927994761,ms
99th percentile service time,country_agg_uncached,607.8417401707702,ms
99.9th percentile service time,country_agg_uncached,657.7352277744288,ms
100th percentile service time,country_agg_uncached,720.8332270001847,ms
error rate,country_agg_uncached,0.00,%
Min Throughput,country_agg_cached,7832.61,ops/s
Mean Throughput,country_agg_cached,7912.80,ops/s
Median Throughput,country_agg_cached,7925.61,ops/s
Max Throughput,country_agg_cached,7942.15,ops/s
50th percentile latency,country_agg_cached,1.8379374996584374,ms
90th percentile latency,country_agg_cached,2.3548775005110656,ms
99th percentile latency,country_agg_cached,151.17768292017033,ms
99.9th percentile latency,country_agg_cached,246.38288103378056,ms
99.99th percentile latency,country_agg_cached,265.8219316174357,ms
100th percentile latency,country_agg_cached,272.36018299845455,ms
50th percentile service time,country_agg_cached,1.0421780007163761,ms
90th percentile service time,country_agg_cached,1.2559620990941767,ms
99th percentile service time,country_agg_cached,3.0013740190588623,ms
99.9th percentile service time,country_agg_cached,67.02592680127927,ms
99.99th percentile service time,country_agg_cached,99.21991235304296,ms
100th percentile service time,country_agg_cached,153.50155999840354,ms
error rate,country_agg_cached,0.00,%
Min Throughput,scroll,1675.69,pages/s
Mean Throughput,scroll,1679.51,pages/s
Median Throughput,scroll,1679.03,pages/s
Max Throughput,scroll,1693.33,pages/s
50th percentile latency,scroll,236103.08096399967,ms
90th percentile latency,scroll,273545.07634099975,ms
99th percentile latency,scroll,279459.8868950013,ms
99.9th percentile latency,scroll,280295.4380533859,ms
100th percentile latency,scroll,280662.0382609999,ms
50th percentile service time,scroll,883.4578659998442,ms
90th percentile service time,scroll,1092.0428760000505,ms
99th percentile service time,scroll,1350.9375474201083,ms
99.9th percentile service time,scroll,1469.685021985912,ms
100th percentile service time,scroll,1597.6871639995807,ms
error rate,scroll,0.00,%
Min Throughput,expression,98.93,ops/s
