Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.220366666666667,min
Min cumulative indexing time across primary shards,,2.6513166666666668,min
Median cumulative indexing time across primary shards,,2.7693833333333333,min
Max cumulative indexing time across primary shards,,2.7996666666666665,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,4.103233333333333,min
Cumulative merge count of primary shards,,67,
Min cumulative merge time across primary shards,,1.2924333333333335,min
Median cumulative merge time across primary shards,,1.3912499999999999,min
Max cumulative merge time across primary shards,,1.41955,min
Cumulative merge throttle time of primary shards,,1.2393500000000002,min
Min cumulative merge throttle time across primary shards,,0.19245,min
Median cumulative merge throttle time across primary shards,,0.48551666666666665,min
Max cumulative merge throttle time across primary shards,,0.5613833333333333,min
Cumulative refresh time of primary shards,,0.5286666666666666,min
Cumulative refresh count of primary shards,,59,
Min cumulative refresh time across primary shards,,0.13833333333333334,min
Median cumulative refresh time across primary shards,,0.17415,min
Max cumulative refresh time across primary shards,,0.21618333333333334,min
Cumulative flush time of primary shards,,0.4859666666666667,min
Cumulative flush count of primary shards,,10,
Min cumulative flush time across primary shards,,0.09598333333333334,min
Median cumulative flush time across primary shards,,0.18203333333333335,min
Max cumulative flush time across primary shards,,0.20795,min
Total Young Gen GC time,,131.075,s
Total Young Gen GC count,,5645,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.716845012269914,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,32,
error rate,index-append,0.00,%
Min Throughput,index-stats,7181.15,ops/s
Mean Throughput,index-stats,7784.37,ops/s
Median Throughput,index-stats,7947.40,ops/s
Max Throughput,index-stats,7992.58,ops/s
50th percentile latency,index-stats,2.1260644989524735,ms
90th percentile latency,index-stats,496.9170010985181,ms
99th percentile latency,index-stats,772.4598987400171,ms
99.9th percentile latency,index-stats,897.1971448920646,ms
99.99th percentile latency,index-stats,949.6936757607061,ms
100th percentile latency,index-stats,963.590089999343,ms
50th percentile service time,index-stats,1.0094480003317585,ms
90th percentile service time,index-stats,2.4783027003650195,ms
99th percentile service time,index-stats,67.81471310983763,ms
99.9th percentile service time,index-stats,90.6857131599318,ms
99.99th percentile service time,index-stats,232.13195978129696,ms
100th percentile service time,index-stats,391.13901800010353,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4065.80,ops/s
Mean Throughput,node-stats,4195.48,ops/s
Median Throughput,node-stats,4212.17,ops/s
Max Throughput,node-stats,4294.87,ops/s
50th percentile latency,node-stats,3940.0964935002776,ms
90th percentile latency,node-stats,6612.3769626003195,ms
99th percentile latency,node-stats,7253.391535751472,ms
99.9th percentile latency,node-stats,7405.551601139054,ms
99.99th percentile latency,node-stats,7429.6151925702125,ms
100th percentile latency,node-stats,7436.206170999867,ms
50th percentile service time,node-stats,4.666027499297343,ms
90th percentile service time,node-stats,40.87472129995149,ms
99th percentile service time,node-stats,62.43585005155183,ms
99.9th percentile service time,node-stats,79.70354742671829,ms
99.99th percentile service time,node-stats,331.64751381756463,ms
100th percentile service time,node-stats,475.0072419992648,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7111.63,ops/s
Mean Throughput,match-all,7448.61,ops/s
Median Throughput,match-all,7523.41,ops/s
Max Throughput,match-all,7663.80,ops/s
50th percentile latency,match-all,2.193182998780685,ms
90th percentile latency,match-all,68.93278909974468,ms
99th percentile latency,match-all,272.8572866007381,ms
99.9th percentile latency,match-all,351.1937019089985,ms
99.99th percentile latency,match-all,376.3828099639926,ms
100th percentile latency,match-all,387.99275000019406,ms
50th percentile service time,match-all,1.3529089992516674,ms
90th percentile service time,match-all,1.7716072998155141,ms
99th percentile service time,match-all,37.63647001007503,ms
99.9th percentile service time,match-all,79.05861292423293,ms
99.99th percentile service time,match-all,99.0982747619422,ms
100th percentile service time,match-all,101.32390299986582,ms
error rate,match-all,0.00,%
Min Throughput,term,7548.69,ops/s
Mean Throughput,term,7918.86,ops/s
Median Throughput,term,7991.01,ops/s
Max Throughput,term,7994.19,ops/s
50th percentile latency,term,2.309774999957881,ms
90th percentile latency,term,250.8078302005742,ms
99th percentile latency,term,498.0442724199021,ms
99.9th percentile latency,term,595.0078224677808,ms
99.99th percentile latency,term,687.4148363428225,ms
100th percentile latency,term,717.0906430019386,ms
50th percentile service time,term,1.4077069999984815,ms
90th percentile service time,term,1.9275916003607563,ms
99th percentile service time,term,58.89199434017439,ms
99.9th percentile service time,term,86.75387330192284,ms
99.99th percentile service time,term,99.54869400677133,ms
100th percentile service time,term,191.43690900091315,ms
error rate,term,0.00,%
Min Throughput,phrase,7763.80,ops/s
Mean Throughput,phrase,7961.01,ops/s
Median Throughput,phrase,7989.54,ops/s
Max Throughput,phrase,7992.74,ops/s
50th percentile latency,phrase,2.4116720005622483,ms
90th percentile latency,phrase,172.37657699843103,ms
99th percentile latency,phrase,454.56800492093004,ms
99.9th percentile latency,phrase,529.0584253950524,ms
99.99th percentile latency,phrase,556.5749765650675,ms
100th percentile latency,phrase,568.8763949983695,ms
50th percentile service time,phrase,1.555592999466171,ms
90th percentile service time,phrase,1.9476308998491731,ms
99th percentile service time,phrase,44.701954038719215,ms
99.9th percentile service time,phrase,76.84475924701036,ms
99.99th percentile service time,phrase,98.74371227640067,ms
100th percentile service time,phrase,133.81564799965417,ms
error rate,phrase,0.00,%
Min Throughput,country_agg_uncached,150.56,ops/s
Mean Throughput,country_agg_uncached,151.07,ops/s
Median Throughput,country_agg_uncached,151.11,ops/s
Max Throughput,country_agg_uncached,151.43,ops/s
50th percentile latency,country_agg_uncached,103218.84501899968,ms
90th percentile latency,country_agg_uncached,119610.01540589951,ms
99th percentile latency,country_agg_uncached,123158.18803563238,ms
99.9th percentile latency,country_agg_uncached,123667.39641553756,ms
100th percentile latency,country_agg_uncached,123845.55557800013,ms
50th percentile service time,country_agg_uncached,402.3264925008334,ms
90th percentile service time,country_agg_uncached,512.4329635002142,ms
