                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 89% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 90% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 91% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 92% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 93% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 94% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 95% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 96% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 97% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 98% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [ 99% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][90DRunning numeric-term-cardinality-agg-high                                      [100% done][INFO] Running test with workload [geonames], test_procedure [append-no-conflicts] and cluster_config ['external'] with version [3.5.0].

[1m
------------------------------------------------------
    _______             __   _____
   / ____(_)___  ____ _/ /  / ___/_________  ________
  / /_  / / __ \/ __ `/ /   \__ \/ ___/ __ \/ ___/ _ \
 / __/ / / / / / /_/ / /   ___/ / /__/ /_/ / /  /  __/
/_/   /_/_/ /_/\__,_/_/   /____/\___/\____/_/   \___/
------------------------------------------------------
            [0m
Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,7.5728333333333335,min
Min cumulative indexing time across primary shards,,2.4056166666666665,min
Median cumulative indexing time across primary shards,,2.493666666666667,min
Max cumulative indexing time across primary shards,,2.67355,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,4.174716666666667,min
Cumulative merge count of primary shards,,77,
Min cumulative merge time across primary shards,,1.2262333333333333,min
Median cumulative merge time across primary shards,,1.4393500000000001,min
Max cumulative merge time across primary shards,,1.5091333333333334,min
Cumulative merge throttle time of primary shards,,2.0437,min
Min cumulative merge throttle time across primary shards,,0.6203833333333333,min
Median cumulative merge throttle time across primary shards,,0.6875833333333333,min
Max cumulative merge throttle time across primary shards,,0.7357333333333334,min
Cumulative refresh time of primary shards,,0.3566333333333333,min
Cumulative refresh count of primary shards,,60,
Min cumulative refresh time across primary shards,,0.06806666666666666,min
Median cumulative refresh time across primary shards,,0.12068333333333332,min
Max cumulative refresh time across primary shards,,0.16788333333333333,min
Cumulative flush time of primary shards,,0.3773,min
Cumulative flush count of primary shards,,10,
Min cumulative flush time across primary shards,,0.09415,min
Median cumulative flush time across primary shards,,0.09916666666666667,min
Max cumulative flush time across primary shards,,0.18398333333333333,min
Total Young Gen GC time,,129.225,s
Total Young Gen GC count,,5003,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.7678810833022,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,35,
error rate,index-append,0.00,%
Min Throughput,index-stats,7454.48,ops/s
Mean Throughput,index-stats,7892.96,ops/s
Median Throughput,index-stats,7975.18,ops/s
Max Throughput,index-stats,7983.33,ops/s
50th percentile latency,index-stats,2.6631854998413473,ms
90th percentile latency,index-stats,111.03137469908688,ms
99th percentile latency,index-stats,341.09961978991134,ms
99.9th percentile latency,index-stats,538.6124369336067,ms
99.99th percentile latency,index-stats,598.5744026695443,ms
100th percentile latency,index-stats,604.4299069999397,ms
50th percentile service time,index-stats,1.0673594997570035,ms
90th percentile service time,index-stats,3.757115500047803,ms
99th percentile service time,index-stats,32.85845159947712,ms
99.9th percentile service time,index-stats,72.2233233371701,ms
99.99th percentile service time,index-stats,349.1587328584894,ms
100th percentile service time,index-stats,419.33202399923175,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4235.66,ops/s
Mean Throughput,node-stats,4366.57,ops/s
Median Throughput,node-stats,4365.34,ops/s
Max Throughput,node-stats,4524.85,ops/s
50th percentile latency,node-stats,4008.41129049968,ms
90th percentile latency,node-stats,6660.287943699768,ms
99th percentile latency,node-stats,7486.444976279164,ms
99.9th percentile latency,node-stats,7706.166385633655,ms
99.99th percentile latency,node-stats,7755.259112963595,ms
100th percentile latency,node-stats,7767.338834999464,ms
50th percentile service time,node-stats,2.78626949966565,ms
90th percentile service time,node-stats,45.95009919939911,ms
99th percentile service time,node-stats,73.80541332018768,ms
99.9th percentile service time,node-stats,94.2269992569029,ms
99.99th percentile service time,node-stats,374.84250477402946,ms
100th percentile service time,node-stats,434.2194479995669,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7885.58,ops/s
Mean Throughput,match-all,7955.49,ops/s
Median Throughput,match-all,7966.64,ops/s
Max Throughput,match-all,7976.42,ops/s
50th percentile latency,match-all,1.8618839985720115,ms
90th percentile latency,match-all,123.12896500061467,ms
99th percentile latency,match-all,388.87580554914166,ms
99.9th percentile latency,match-all,459.634204312529,ms
99.99th percentile latency,match-all,501.7791271957762,ms
100th percentile latency,match-all,519.0564260010433,ms
50th percentile service time,match-all,0.9989079990191385,ms
90th percentile service time,match-all,1.3184009987526224,ms
99th percentile service time,match-all,58.687934400859376,ms
99.9th percentile service time,match-all,84.31467565744789,ms
99.99th percentile service time,match-all,99.05742801356514,ms
100th percentile service time,match-all,101.66475299956801,ms
error rate,match-all,0.00,%
Min Throughput,term,7875.28,ops/s
Mean Throughput,term,7920.30,ops/s
Median Throughput,term,7926.26,ops/s
Max Throughput,term,7947.76,ops/s
50th percentile latency,term,1.8480529988664784,ms
90th percentile latency,term,71.3084252000044,ms
99th percentile latency,term,350.7261010522056,ms
99.9th percentile latency,term,422.50631983913894,ms
99.99th percentile latency,term,450.3951469360343,ms
100th percentile latency,term,465.3626590006752,ms
50th percentile service time,term,0.9994874999392778,ms
90th percentile service time,term,1.3317174996700487,ms
99th percentile service time,term,44.116171981095285,ms
99.9th percentile service time,term,87.26430242101023,ms
99.99th percentile service time,term,134.29644696204107,ms
100th percentile service time,term,171.7397640004492,ms
error rate,term,0.00,%
Min Throughput,phrase,7972.89,ops/s
Mean Throughput,phrase,7982.46,ops/s
Median Throughput,phrase,7984.03,ops/s
Max Throughput,phrase,7987.99,ops/s
50th percentile latency,phrase,1.9345994996911031,ms
90th percentile latency,phrase,113.1229896005606,ms
99th percentile latency,phrase,460.86905501128064,ms
99.9th percentile latency,phrase,541.2503235082617,ms
99.99th percentile latency,phrase,562.0459207895054,ms
100th percentile latency,phrase,570.6525259993214,ms
50th percentile service time,phrase,1.075450500138686,ms
90th percentile service time,phrase,1.374880098956055,ms
99th percentile service time,phrase,48.71893979112446,ms
99.9th percentile service time,phrase,94.89473769074988,ms
99.99th percentile service time,phrase,110.58551785757531,ms
100th percentile service time,phrase,186.08462599877384,ms
error rate,phrase,0.00,%
Min Throughput,country_agg_uncached,260.39,ops/s
Mean Throughput,country_agg_uncached,260.88,ops/s
Median Throughput,country_agg_uncached,260.89,ops/s
Max Throughput,country_agg_uncached,261.31,ops/s
50th percentile latency,country_agg_uncached,59193.65056400056,ms
90th percentile latency,country_agg_uncached,68575.92254569882,ms
99th percentile latency,country_agg_uncached,70607.48332158974,ms
99.9th percentile latency,country_agg_uncached,70968.52930004254,ms
100th percentile latency,country_agg_uncached,71162.52237299886,ms
50th percentile service time,country_agg_uncached,222.0378680003705,ms
90th percentile service time,country_agg_uncached,330.4709666001145,ms
99th percentile service time,country_agg_uncached,417.19715601946535,ms
99.9th percentile service time,country_agg_uncached,464.9659125481005,ms
100th percentile service time,country_agg_uncached,569.9047069992957,ms
error rate,country_agg_uncached,0.00,%
Min Throughput,country_agg_cached,7877.80,ops/s
Mean Throughput,country_agg_cached,7936.19,ops/s
Median Throughput,country_agg_cached,7945.75,ops/s
Max Throughput,country_agg_cached,7956.63,ops/s
50th percentile latency,country_agg_cached,1.8980375016326434,ms
90th percentile latency,country_agg_cached,5.6775691999064275,ms
99th percentile latency,country_agg_cached,110.63535078077636,ms
99.9th percentile latency,country_agg_cached,202.93620503887772,ms
99.99th percentile latency,country_agg_cached,228.57494213820883,ms
100th percentile latency,country_agg_cached,241.89313399983803,ms
50th percentile service time,country_agg_cached,0.9315944998888881,ms
90th percentile service time,country_agg_cached,2.1987231009916286,ms
99th percentile service time,country_agg_cached,8.841362840485097,ms
99.9th percentile service time,country_agg_cached,50.7249591417113,ms
99.99th percentile service time,country_agg_cached,86.93198641456198,ms
100th percentile service time,country_agg_cached,99.68377199948009,ms
error rate,country_agg_cached,0.00,%
Min Throughput,scroll,1687.24,pages/s
Mean Throughput,scroll,1713.24,pages/s
Median Throughput,scroll,1713.41,pages/s
Max Throughput,scroll,1723.25,pages/s
50th percentile latency,scroll,231795.2744534996,ms
90th percentile latency,scroll,267817.33543649956,ms
99th percentile latency,scroll,274893.5452662699,ms
99.9th percentile latency,scroll,275651.91122746194,ms
100th percentile latency,scroll,276073.7902330002,ms
50th percentile service time,scroll,858.0600965005942,ms
90th percentile service time,scroll,1065.8834605002994,ms
99th percentile service time,scroll,1311.8656673394073,ms
99.9th percentile service time,scroll,1564.9915842672174,ms
100th percentile service time,scroll,1610.984188000657,ms
error rate,scroll,0.00,%
Min Throughput,expression,149.99,ops/s
Mean Throughput,expression,150.98,ops/s
Median Throughput,expression,151.02,ops/s
Max Throughput,expression,151.09,ops/s
50th percentile latency,expression,103796.07952749939,ms
