Metric,Task,Value,Unit
Cumulative indexing time of primary shards,,8.621283333333334,min
Min cumulative indexing time across primary shards,,2.829266666666667,min
Median cumulative indexing time across primary shards,,2.88035,min
Max cumulative indexing time across primary shards,,2.9116666666666666,min
Cumulative indexing throttle time of primary shards,,0,min
Min cumulative indexing throttle time across primary shards,,0,min
Median cumulative indexing throttle time across primary shards,,0,min
Max cumulative indexing throttle time across primary shards,,0,min
Cumulative merge time of primary shards,,3.6807166666666666,min
Cumulative merge count of primary shards,,67,
Min cumulative merge time across primary shards,,1.1297166666666667,min
Median cumulative merge time across primary shards,,1.1896,min
Max cumulative merge time across primary shards,,1.3614,min
Cumulative merge throttle time of primary shards,,1.2191666666666667,min
Min cumulative merge throttle time across primary shards,,0.3603166666666667,min
Median cumulative merge throttle time across primary shards,,0.37405000000000005,min
Max cumulative merge throttle time across primary shards,,0.4848,min
Cumulative refresh time of primary shards,,0.80365,min
Cumulative refresh count of primary shards,,51,
Min cumulative refresh time across primary shards,,0.23913333333333334,min
Median cumulative refresh time across primary shards,,0.27323333333333333,min
Max cumulative refresh time across primary shards,,0.29128333333333334,min
Cumulative flush time of primary shards,,0.4207666666666666,min
Cumulative flush count of primary shards,,9,
Min cumulative flush time across primary shards,,0.07385,min
Median cumulative flush time across primary shards,,0.16616666666666668,min
Max cumulative flush time across primary shards,,0.18075000000000002,min
Total Young Gen GC time,,201.429,s
Total Young Gen GC count,,5119,
Total Old Gen GC time,,0,s
Total Old Gen GC count,,0,
Doc count,,11396503,
Store size,,5.756891809403896,GB
Translog size,,3.073364496231079e-07,GB
Heap used for segments,,0,MB
Heap used for doc values,,0,MB
Heap used for terms,,0,MB
Heap used for norms,,0,MB
Heap used for points,,0,MB
Heap used for stored fields,,0,MB
Segment count,,36,
error rate,index-append,0.00,%
Min Throughput,index-stats,4956.55,ops/s
Mean Throughput,index-stats,6633.25,ops/s
Median Throughput,index-stats,6611.99,ops/s
Max Throughput,index-stats,7986.44,ops/s
50th percentile latency,index-stats,2.3675849988649134,ms
90th percentile latency,index-stats,459.4953610008815,ms
99th percentile latency,index-stats,651.1116268801383,ms
99.9th percentile latency,index-stats,751.4849229287279,ms
99.99th percentile latency,index-stats,789.6556494393151,ms
100th percentile latency,index-stats,796.9560659985291,ms
50th percentile service time,index-stats,1.242261499101005,ms
90th percentile service time,index-stats,3.667394899639475,ms
99th percentile service time,index-stats,60.610458430001074,ms
99.9th percentile service time,index-stats,96.02405083101694,ms
99.99th percentile service time,index-stats,250.29951047719584,ms
100th percentile service time,index-stats,325.7712390004599,ms
error rate,index-stats,0.00,%
Min Throughput,node-stats,4166.44,ops/s
Mean Throughput,node-stats,4314.00,ops/s
Median Throughput,node-stats,4330.47,ops/s
Max Throughput,node-stats,4441.15,ops/s
50th percentile latency,node-stats,3908.8260114995137,ms
90th percentile latency,node-stats,6577.361117099463,ms
99th percentile latency,node-stats,7504.686008058761,ms
99.9th percentile latency,node-stats,7696.4590088295,ms
99.99th percentile latency,node-stats,7835.027374432648,ms
100th percentile latency,node-stats,7839.059606001683,ms
50th percentile service time,node-stats,3.9677319991824334,ms
90th percentile service time,node-stats,45.95814399890514,ms
99th percentile service time,node-stats,71.49406228150838,ms
99.9th percentile service time,node-stats,96.13480243900828,ms
99.99th percentile service time,node-stats,296.56681459345833,ms
100th percentile service time,node-stats,398.72775899857515,ms
error rate,node-stats,0.00,%
Min Throughput,match-all,7361.10,ops/s
Mean Throughput,match-all,7874.83,ops/s
Median Throughput,match-all,7963.64,ops/s
Max Throughput,match-all,7977.26,ops/s
50th percentile latency,match-all,2.5090885001191054,ms
90th percentile latency,match-all,308.9988895995697,ms
99th percentile latency,match-all,618.7340006998421,ms
99.9th percentile latency,match-all,681.443518116063,ms
99.99th percentile latency,match-all,705.2573346004067,ms
100th percentile latency,match-all,714.4024709996302,ms
50th percentile service time,match-all,1.4865074999761418,ms
90th percentile service time,match-all,2.1110591009346535,ms
99th percentile service time,match-all,67.56080088929593,ms
99.9th percentile service time,match-all,94.70028145564203,ms
99.99th percentile service time,match-all,99.97781112948005,ms
100th percentile service time,match-all,181.94482100079767,ms
error rate,match-all,0.00,%
Min Throughput,term,7187.66,ops/s
Mean Throughput,term,7869.76,ops/s
Median Throughput,term,7980.74,ops/s
Max Throughput,term,7988.48,ops/s
50th percentile latency,term,2.563543999713147,ms
90th percentile latency,term,397.63508810083295,ms
99th percentile latency,term,681.7372766608607,ms
99.9th percentile latency,term,822.0990919943051,ms
99.99th percentile latency,term,863.7682977715998,ms
100th percentile latency,term,877.8429080011847,ms
50th percentile service time,term,1.4934814989828737,ms
90th percentile service time,term,2.1409255003163707,ms
99th percentile service time,term,68.02814737951854,ms
99.9th percentile service time,term,98.3863640171498,ms
99.99th percentile service time,term,293.87416175299484,ms
100th percentile service time,term,309.39866000153415,ms
error rate,term,0.00,%
Min Throughput,phrase,7700.13,ops/s
Mean Throughput,phrase,7931.44,ops/s
Median Throughput,phrase,7975.06,ops/s
Max Throughput,phrase,7987.32,ops/s
